date,quarter,report_period_end,effective_date,canonical_stock_id,ticker,stock_code,stock_name,institution_id,institution_type,institution_code,institution_short_name,institution_full_name,holding_shares_10k,holding_ratio,float_holding_ratio,source,record_status
2018-09-30,20182,2018-06-30,2018-08-25,CMIN-CN:002371.SZ,002371.SZ,002371,北方华创,SINA:519018,基金,519018,汇添富均衡增长混合,汇添富均衡增长混合,160,0.35,0.45,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-25,CMIN-CN:002371.SZ,002371.SZ,002371,北方华创,SINA:70010402,全国社保,70010402,全国社保基金四零二组合,全国社保基金四零二组合,160.8314,0.35,0.45,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20181,2018-03-31,2018-04-21,CMIN-CN:002410.SZ,002410.SZ,002410,广联达,SINA:80128964,QFII,80128964,阿布达比投资局,阿布达比投资局,1057.2511,0.94,0.94,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-28,CMIN-CN:002414.SZ,002414.SZ,002414,高德红外,SINA:160630,基金,160630,鹏华中证国防指数(LOF)A,鹏华中证国防指数(LOF)A,657.8672,1.05,1.08,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-07-21,CMIN-CN:002415.SZ,002415.SZ,002415,海康威视,SINA:80044863,QFII,80044863,UBS AG,UBS AG,7289.4443,0.79,0.8,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-24,CMIN-CN:002459.SZ,002459.SZ,002459,晶澳科技,SINA:80016241,stock,80016241,中国国际金融股份有限公司,中国国际金融股份有限公司,278.4983,0.72,0.72,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-21,CMIN-CN:002460.SZ,002460.SZ,002460,赣锋锂业,SINA:000697,基金,000697,汇添富移动互联股票A,汇添富移动互联股票A,978.8933,0.88,0.9,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-21,CMIN-CN:002460.SZ,002460.SZ,002460,赣锋锂业,SINA:000925,基金,000925,汇添富外延增长主题股票A,汇添富外延增长主题股票A,495,0.44,0.46,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-21,CMIN-CN:002460.SZ,002460.SZ,002460,赣锋锂业,SINA:470028,基金,470028,汇添富社会责任混合A,汇添富社会责任混合A,765.4954,0.69,0.71,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-30,CMIN-CN:002466.SZ,002466.SZ,002466,天齐锂业,SINA:000697,基金,000697,汇添富移动互联股票A,汇添富移动互联股票A,810.0319,0.71,0.71,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-30,CMIN-CN:002466.SZ,002466.SZ,002466,天齐锂业,SINA:020001,基金,020001,国泰金鹰增长灵活配置混合,国泰金鹰增长灵活配置混合,888.88,0.78,0.78,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-30,CMIN-CN:002466.SZ,002466.SZ,002466,天齐锂业,SINA:020026,基金,020026,国泰成长优选混合,国泰成长优选混合,681.8339,0.6,0.6,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-30,CMIN-CN:002466.SZ,002466.SZ,002466,天齐锂业,SINA:160215,基金,160215,国泰价值经典灵活配置混合(LOF),国泰价值经典灵活配置混合(LOF),688.8854,0.6,0.61,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-30,CMIN-CN:002466.SZ,002466.SZ,002466,天齐锂业,SINA:377020,基金,377020,摩根内需动力混合A,摩根内需动力混合A,716.4122,0.63,0.63,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-18,CMIN-CN:002493.SZ,002493.SZ,002493,荣盛石化,SINA:70010118,全国社保,70010118,全国社保基金一一八组合,全国社保基金一一八组合,3458.0839,0.6,0.62,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-27,CMIN-CN:002555.SZ,002555.SZ,002555,三七互娱,SINA:163417,基金,163417,兴全合宜混合A,兴全合宜混合A,1152.7,0.54,0.76,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-22,CMIN-CN:002568.SZ,002568.SZ,002568,百润股份,SINA:70010102,全国社保,70010102,全国社保基金一零二组合,全国社保基金一零二组合,1137.2507,2.14,2.7,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-27,CMIN-CN:002600.SZ,002600.SZ,002600,领益智造,SINA:340008,基金,340008,兴全有机增长混合,兴全有机增长混合,4185.4953,0.62,2.48,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-27,CMIN-CN:002600.SZ,002600.SZ,002600,领益智造,SINA:70010412,全国社保,70010412,全国社保基金四一二组合,全国社保基金四一二组合,1836,0.27,1.09,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-21,CMIN-CN:002601.SZ,002601.SZ,002601,龙佰集团,SINA:202005,基金,202005,南方成份精选混合A,南方成份精选混合A,570,0.28,0.8,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-21,CMIN-CN:002601.SZ,002601.SZ,002601,龙佰集团,SINA:70010401,全国社保,70010401,全国社保基金四零一组合,全国社保基金四零一组合,1800.0066,0.89,2.53,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-21,CMIN-CN:002601.SZ,002601.SZ,002601,龙佰集团,SINA:70304002,QFII,70304002,挪威中央银行－自有资金,挪威中央银行－自有资金,355.816,0.18,0.5,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-21,CMIN-CN:002624.SZ,002624.SZ,002624,完美世界,SINA:001150,基金,001150,融通互联网传媒灵活配置混合A/B,融通互联网传媒灵活配置混合A/B,542.0833,0.41,1.16,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-21,CMIN-CN:002624.SZ,002624.SZ,002624,完美世界,SINA:160505,基金,160505,博时主题行业混合,博时主题行业混合,1200.0148,0.91,2.57,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-21,CMIN-CN:002709.SZ,002709.SZ,002709,天赐材料,SINA:001790,基金,001790,国泰智能汽车股票A,国泰智能汽车股票A,168.8833,0.5,0.89,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-21,CMIN-CN:002709.SZ,002709.SZ,002709,天赐材料,SINA:160505,基金,160505,博时主题行业混合,博时主题行业混合,300,0.88,1.59,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-21,CMIN-CN:002709.SZ,002709.SZ,002709,天赐材料,SINA:519195,基金,519195,万家品质生活A,万家品质生活A,295.2009,0.87,1.56,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-21,CMIN-CN:002709.SZ,002709.SZ,002709,天赐材料,SINA:519196,基金,519196,万家新兴蓝筹A,万家新兴蓝筹A,253.7221,0.75,1.34,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-21,CMIN-CN:002709.SZ,002709.SZ,002709,天赐材料,SINA:70010404,全国社保,70010404,全国社保基金四零四组合,全国社保基金四零四组合,310.1146,0.91,1.64,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-15,CMIN-CN:002714.SZ,002714.SZ,002714,牧原股份,SINA:002851,基金,002851,南方品质优选灵活配置混合A,南方品质优选灵活配置混合A,841.6347,0.73,0.87,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-15,CMIN-CN:002714.SZ,002714.SZ,002714,牧原股份,SINA:110022,基金,110022,易方达消费行业股票,易方达消费行业股票,1041.4677,0.9,1.08,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-15,CMIN-CN:002714.SZ,002714.SZ,002714,牧原股份,SINA:70010108,全国社保,70010108,全国社保基金一零八组合,全国社保基金一零八组合,2622.1242,2.26,2.71,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-15,CMIN-CN:002714.SZ,002714.SZ,002714,牧原股份,SINA:80044863,QFII,80044863,UBS AG,UBS AG,594.3731,0.51,0.61,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-29,CMIN-CN:002791.SZ,002791.SZ,002791,坚朗五金,SINA:70010113,全国社保,70010113,全国社保基金一一三组合,全国社保基金一一三组合,505.122,1.57,6.28,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-23,CMIN-CN:002812.SZ,002812.SZ,002812,恩捷股份,SINA:001357,基金,001357,泓德泓富混合A,泓德泓富混合A,264.1607,0.97,2.1,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-30,CMIN-CN:002841.SZ,002841.SZ,002841,视源股份,SINA:000619,基金,000619,东方红产业升级混合,东方红产业升级混合,141.6094,0.22,2.13,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-30,CMIN-CN:002841.SZ,002841.SZ,002841,视源股份,SINA:001227,基金,001227,中邮信息产业灵活配置混合A,中邮信息产业灵活配置混合A,227.1581,0.35,3.41,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-30,CMIN-CN:002841.SZ,002841.SZ,002841,视源股份,SINA:001500,基金,001500,泓德远见回报混合,泓德远见回报混合,194.3442,0.3,2.92,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-30,CMIN-CN:002841.SZ,002841.SZ,002841,视源股份,SINA:162607,基金,162607,景顺资源垄断混合A,景顺资源垄断混合A,245.7985,0.38,3.69,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-30,CMIN-CN:002841.SZ,002841.SZ,002841,视源股份,SINA:169101,基金,169101,东方红睿丰混合,东方红睿丰混合,237.5785,0.37,3.57,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-30,CMIN-CN:002841.SZ,002841.SZ,002841,视源股份,SINA:169105,基金,169105,东方红睿华沪港深混合A,东方红睿华沪港深混合A,183.1701,0.28,2.75,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-30,CMIN-CN:002841.SZ,002841.SZ,002841,视源股份,SINA:202003,基金,202003,南方绩优成长混合A,南方绩优成长混合A,160.0449,0.25,2.4,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-30,CMIN-CN:002841.SZ,002841.SZ,002841,视源股份,SINA:260101,基金,260101,景顺长城优选混合,景顺长城优选混合,399.8435,0.61,6,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-30,CMIN-CN:002841.SZ,002841.SZ,002841,视源股份,SINA:590008,基金,590008,中邮战略新兴产业混合A,中邮战略新兴产业混合A,171.5522,0.26,2.58,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-03,CMIN-CN:002916.SZ,002916.SZ,002916,深南电路,SINA:000985,基金,000985,嘉实逆向策略股票,嘉实逆向策略股票,48,0.17,0.69,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-03,CMIN-CN:002916.SZ,002916.SZ,002916,深南电路,SINA:510500,基金,510500,南方中证500ETF,南方中证500ETF,60.5135,0.22,0.86,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-14,CMIN-CN:300003.SZ,300003.SZ,300003,乐普医疗,SINA:000831,基金,000831,工银医疗保健股票,工银医疗保健股票,1000,0.56,0.64,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-14,CMIN-CN:300003.SZ,300003.SZ,300003,乐普医疗,SINA:001417,基金,001417,汇添富医疗服务灵活配置混合A,汇添富医疗服务灵活配置混合A,2650.0076,1.49,1.69,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-14,CMIN-CN:300003.SZ,300003.SZ,300003,乐普医疗,SINA:159915,基金,159915,易方达创业板ETF,易方达创业板ETF,1145.1022,0.64,0.73,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-14,CMIN-CN:300003.SZ,300003.SZ,300003,乐普医疗,SINA:159949,基金,159949,华安创业板50ETF,华安创业板50ETF,912.4375,0.51,0.58,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-14,CMIN-CN:300003.SZ,300003.SZ,300003,乐普医疗,SINA:377020,基金,377020,摩根内需动力混合A,摩根内需动力混合A,797.7041,0.45,0.51,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-14,CMIN-CN:300003.SZ,300003.SZ,300003,乐普医疗,SINA:470009,基金,470009,汇添富民营活力混合,汇添富民营活力混合,899.986,0.51,0.57,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-14,CMIN-CN:300003.SZ,300003.SZ,300003,乐普医疗,SINA:519069,基金,519069,汇添富价值精选混合,汇添富价值精选混合,1000.0076,0.56,0.64,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-14,CMIN-CN:300003.SZ,300003.SZ,300003,乐普医疗,SINA:70010104,全国社保,70010104,全国社保基金一零四组合,全国社保基金一零四组合,4838.8901,2.72,3.08,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-14,CMIN-CN:300003.SZ,300003.SZ,300003,乐普医疗,SINA:70010117,全国社保,70010117,全国社保基金一一七组合,全国社保基金一一七组合,1580,0.89,1.01,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-14,CMIN-CN:300003.SZ,300003.SZ,300003,乐普医疗,SINA:70010118,全国社保,70010118,全国社保基金一一八组合,全国社保基金一一八组合,2164.4458,1.21,1.38,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-14,CMIN-CN:300003.SZ,300003.SZ,300003,乐普医疗,SINA:70010406,全国社保,70010406,全国社保基金四零六组合,全国社保基金四零六组合,1363.92,0.77,0.87,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-14,CMIN-CN:300003.SZ,300003.SZ,300003,乐普医疗,SINA:70010413,全国社保,70010413,全国社保基金四一三组合,全国社保基金四一三组合,1100.0004,0.62,0.7,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-14,CMIN-CN:300003.SZ,300003.SZ,300003,乐普医疗,SINA:70304002,QFII,70304002,挪威中央银行－自有资金,挪威中央银行－自有资金,1490.786,0.84,0.95,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-14,CMIN-CN:300003.SZ,300003.SZ,300003,乐普医疗,SINA:80126479,QFII,80126479,魁北克储蓄投资集团,魁北克储蓄投资集团,773.1522,0.43,0.49,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-14,CMIN-CN:300003.SZ,300003.SZ,300003,乐普医疗,SINA:80128964,QFII,80128964,阿布达比投资局,阿布达比投资局,825.2981,0.46,0.53,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-14,CMIN-CN:300003.SZ,300003.SZ,300003,乐普医疗,SINA:80195934,QFII,80195934,科威特政府投资局,科威特政府投资局,846.866,0.48,0.54,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-14,CMIN-CN:300003.SZ,300003.SZ,300003,乐普医疗,SINA:80507977,stock,80507977,申万宏源证券有限公司,申万宏源证券有限公司,872.6556,0.49,0.56,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-07-31,CMIN-CN:300014.SZ,300014.SZ,300014,亿纬锂能,SINA:000127,基金,000127,农银行业领先混合,农银行业领先混合,482.33,0.56,0.57,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-07-31,CMIN-CN:300014.SZ,300014.SZ,300014,亿纬锂能,SINA:159915,基金,159915,易方达创业板ETF,易方达创业板ETF,627.589,0.73,0.74,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-07-31,CMIN-CN:300014.SZ,300014.SZ,300014,亿纬锂能,SINA:159949,基金,159949,华安创业板50ETF,华安创业板50ETF,512.8187,0.6,0.6,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-07-31,CMIN-CN:300014.SZ,300014.SZ,300014,亿纬锂能,SINA:519704,基金,519704,交银先进制造混合A,交银先进制造混合A,696.3756,0.81,0.82,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-07-31,CMIN-CN:300014.SZ,300014.SZ,300014,亿纬锂能,SINA:519772,基金,519772,交银新生活力灵活配置混合A,交银新生活力灵活配置混合A,405.0013,0.47,0.48,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-07-31,CMIN-CN:300014.SZ,300014.SZ,300014,亿纬锂能,SINA:660010,基金,660010,农银策略精选混合,农银策略精选混合,353.2697,0.41,0.41,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-25,CMIN-CN:300015.SZ,300015.SZ,300015,爱尔眼科,SINA:001373,基金,001373,易方达新丝路混合,易方达新丝路混合,2108.5174,0.88,0.93,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-25,CMIN-CN:300015.SZ,300015.SZ,300015,爱尔眼科,SINA:001417,基金,001417,汇添富医疗服务灵活配置混合A,汇添富医疗服务灵活配置混合A,2050.0066,0.86,0.91,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-25,CMIN-CN:300015.SZ,300015.SZ,300015,爱尔眼科,SINA:005450,基金,005450,华夏稳盛混合,华夏稳盛混合,1644.6622,0.69,0.73,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-25,CMIN-CN:300015.SZ,300015.SZ,300015,爱尔眼科,SINA:70304365,QFII,70304365,奥博医疗顾问有限公司－客户资金,奥博医疗顾问有限公司－客户资金,1576.0921,0.66,0.7,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-21,CMIN-CN:300033.SZ,300033.SZ,300033,同花顺,SINA:590002,基金,590002,中邮核心成长混合A,中邮核心成长混合A,509.1179,0.95,1.03,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-14,CMIN-CN:300122.SZ,300122.SZ,300122,智飞生物,SINA:001417,基金,001417,汇添富医疗服务灵活配置混合A,汇添富医疗服务灵活配置混合A,782.2225,0.49,0.49,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-14,CMIN-CN:300122.SZ,300122.SZ,300122,智飞生物,SINA:100022,基金,100022,富国天瑞强势地区精选混合A,富国天瑞强势地区精选混合A,808.6212,0.51,0.51,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-14,CMIN-CN:300122.SZ,300122.SZ,300122,智飞生物,SINA:161005,基金,161005,富国天惠成长混合(LOF)A/B,富国天惠成长混合(LOF)A/B,768.2983,0.48,0.48,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20181,2018-03-31,2018-04-25,CMIN-CN:300124.SZ,300124.SZ,300124,汇川技术,SINA:70304002,QFII,70304002,挪威中央银行－自有资金,挪威中央银行－自有资金,2521.2357,1.52,1.55,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-23,CMIN-CN:300144.SZ,300144.SZ,300144,宋城演艺,SINA:001511,基金,001511,兴全新视野定期开放混合型发起式,兴全新视野定期开放混合型发起式,1625.7753,1.12,1.18,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-23,CMIN-CN:300144.SZ,300144.SZ,300144,宋城演艺,SINA:163402,基金,163402,兴全趋势投资混合(LOF),兴全趋势投资混合(LOF),2757.4217,1.9,2,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-23,CMIN-CN:300144.SZ,300144.SZ,300144,宋城演艺,SINA:70010113,全国社保,70010113,全国社保基金一一三组合,全国社保基金一一三组合,3996.3117,2.75,2.9,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-23,CMIN-CN:300144.SZ,300144.SZ,300144,宋城演艺,SINA:70010503,全国社保,70010503,全国社保基金五零三组合,全国社保基金五零三组合,1369.9828,0.94,0.99,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-15,CMIN-CN:300274.SZ,300274.SZ,300274,阳光电源,SINA:000457,基金,000457,摩根核心成长股票A,摩根核心成长股票A,2455.2184,1.69,1.73,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-15,CMIN-CN:300274.SZ,300274.SZ,300274,阳光电源,SINA:001616,基金,001616,嘉实环保低碳股票,嘉实环保低碳股票,1562.2366,1.08,1.1,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-15,CMIN-CN:300274.SZ,300274.SZ,300274,阳光电源,SINA:163417,基金,163417,兴全合宜混合A,兴全合宜混合A,1660.8665,1.14,1.17,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-15,CMIN-CN:300274.SZ,300274.SZ,300274,阳光电源,SINA:70010106,全国社保,70010106,全国社保基金一零六组合,全国社保基金一零六组合,1281.7635,0.88,0.9,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-22,CMIN-CN:300316.SZ,300316.SZ,300316,晶盛机电,SINA:000404,基金,000404,易方达新兴成长混合,易方达新兴成长混合,826.4694,0.64,0.65,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-22,CMIN-CN:300316.SZ,300316.SZ,300316,晶盛机电,SINA:001071,基金,001071,华安媒体互联网混合A,华安媒体互联网混合A,1097.8006,0.86,0.86,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-22,CMIN-CN:300316.SZ,300316.SZ,300316,晶盛机电,SINA:257020,基金,257020,国联安精选混合,国联安精选混合,1300,1.01,1.02,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-22,CMIN-CN:300316.SZ,300316.SZ,300316,晶盛机电,SINA:519005,基金,519005,海富通股票混合,海富通股票混合,1198.1989,0.93,0.94,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-22,CMIN-CN:300316.SZ,300316.SZ,300316,晶盛机电,SINA:70010116,全国社保,70010116,全国社保基金一一六组合,全国社保基金一一六组合,796.0276,0.62,0.62,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-28,CMIN-CN:300347.SZ,300347.SZ,300347,泰格医药,SINA:001417,基金,001417,汇添富医疗服务灵活配置混合A,汇添富医疗服务灵活配置混合A,740.0097,1.48,1.6,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-28,CMIN-CN:300347.SZ,300347.SZ,300347,泰格医药,SINA:80000157,stock,80000157,中泰证券股份有限公司,中泰证券股份有限公司,617.7005,1.23,1.33,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-28,CMIN-CN:300347.SZ,300347.SZ,300347,泰格医药,SINA:80044863,QFII,80044863,UBS AG,UBS AG,522.4172,1.04,1.13,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-28,CMIN-CN:300347.SZ,300347.SZ,300347,泰格医药,SINA:80068684,QFII,80068684,TEMASEK FULLERTON ALPHA PTE LT...,TEMASEK FULLERTON ALPHA PTE LTD,746.311,1.49,1.61,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-29,CMIN-CN:300408.SZ,300408.SZ,300408,三环集团,SINA:001112,基金,001112,东方红中国优势混合,东方红中国优势混合,1303.682,0.75,0.76,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-29,CMIN-CN:300408.SZ,300408.SZ,300408,三环集团,SINA:159915,基金,159915,易方达创业板ETF,易方达创业板ETF,1314.7197,0.76,0.76,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-29,CMIN-CN:300408.SZ,300408.SZ,300408,三环集团,SINA:169101,基金,169101,东方红睿丰混合,东方红睿丰混合,1842.7733,1.06,1.07,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-29,CMIN-CN:300408.SZ,300408.SZ,300408,三环集团,SINA:169105,基金,169105,东方红睿华沪港深混合A,东方红睿华沪港深混合A,1764.3041,1.01,1.02,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-30,CMIN-CN:300413.SZ,300413.SZ,300413,芒果超媒,SINA:001811,基金,001811,中欧明睿新常态混合A,中欧明睿新常态混合A,409.0581,1.02,1.99,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-30,CMIN-CN:300413.SZ,300413.SZ,300413,芒果超媒,SINA:002851,基金,002851,南方品质优选灵活配置混合A,南方品质优选灵活配置混合A,1168.8993,2.91,5.68,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-30,CMIN-CN:300413.SZ,300413.SZ,300413,芒果超媒,SINA:005123,基金,005123,南方优享分红灵活配置混合A,南方优享分红灵活配置混合A,412.9286,1.03,2.01,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-30,CMIN-CN:300413.SZ,300413.SZ,300413,芒果超媒,SINA:166006,基金,166006,中欧行业成长混合(LOF)A,中欧行业成长混合(LOF)A,566.4946,1.41,2.75,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-30,CMIN-CN:300413.SZ,300413.SZ,300413,芒果超媒,SINA:260101,基金,260101,景顺长城优选混合,景顺长城优选混合,628.8598,1.57,3.06,Sina Finance via AKShare,monthly_asof_institution_holding
2018-09-30,20182,2018-06-30,2018-08-30,CMIN-CN:300413.SZ,300413.SZ,300413,芒果超媒,SINA:260110,基金,260110,景顺长城精选蓝筹混合,景顺长城精选蓝筹混合,570,1.42,2.77,Sina Finance via AKShare,monthly_asof_institution_holding
