date,src_institution_id,src_institution_name,dst_ticker,dst_canonical_stock_id,relation_type,holding_ratio,float_holding_ratio,edge_weight,quarter,report_period_end,effective_date,source,record_status
2021-04-30,SINA:70304002,挪威中央银行－自有资金,002271.SZ,CMIN-CN:002271.SZ,institution_holds_stock,0.71,0.74,0.71,20211,2021-03-31,2021-04-16,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:002001,华夏回报混合A,002304.SZ,CMIN-CN:002304.SZ,institution_holds_stock,0.45,0.54,0.45,20211,2021-03-31,2021-04-29,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:005827,易方达蓝筹精选混合,002304.SZ,CMIN-CN:002304.SZ,institution_holds_stock,1.66,1.99,1.66,20211,2021-03-31,2021-04-29,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:11001L,易方达中小盘混合,002304.SZ,CMIN-CN:002304.SZ,institution_holds_stock,0.58,0.69,0.58,20211,2021-03-31,2021-04-29,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:161725,招商中证白酒指数A,002304.SZ,CMIN-CN:002304.SZ,institution_holds_stock,2.29,2.74,2.29,20211,2021-03-31,2021-04-29,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:001938,中欧时代先锋股票A,002311.SZ,CMIN-CN:002311.SZ,institution_holds_stock,0.82,0.83,0.82,20211,2021-03-31,2021-04-20,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:162605,景顺长城鼎益混合(LOF)A,002311.SZ,CMIN-CN:002311.SZ,institution_holds_stock,0.78,0.79,0.78,20211,2021-03-31,2021-04-20,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:260108,景顺长城新兴成长混合A,002311.SZ,CMIN-CN:002311.SZ,institution_holds_stock,2.11,2.12,2.11,20211,2021-03-31,2021-04-20,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:70010104,全国社保基金一零四组合,002311.SZ,CMIN-CN:002311.SZ,institution_holds_stock,0.49,0.5,0.49,20211,2021-03-31,2021-04-20,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:70304002,挪威中央银行－自有资金,002311.SZ,CMIN-CN:002311.SZ,institution_holds_stock,1.15,1.16,1.15,20211,2021-03-31,2021-04-20,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:70304274,澳门金融管理局－自有资金,002311.SZ,CMIN-CN:002311.SZ,institution_holds_stock,0.69,0.7,0.69,20211,2021-03-31,2021-04-20,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:110003,易方达上证50增强A,002352.SZ,CMIN-CN:002352.SZ,institution_holds_stock,0.32,0.32,0.32,20211,2021-03-31,2021-04-23,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:180012,银华富裕主题混合A,002352.SZ,CMIN-CN:002352.SZ,institution_holds_stock,0.35,0.35,0.35,20211,2021-03-31,2021-04-23,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:70304002,挪威中央银行－自有资金,002352.SZ,CMIN-CN:002352.SZ,institution_holds_stock,0.5,0.5,0.5,20211,2021-03-31,2021-04-23,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:80126479,魁北克储蓄投资集团,002352.SZ,CMIN-CN:002352.SZ,institution_holds_stock,0.37,0.37,0.37,20211,2021-03-31,2021-04-23,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:002560,诺安和鑫混合A,002371.SZ,CMIN-CN:002371.SZ,institution_holds_stock,0.81,0.87,0.81,20211,2021-03-31,2021-04-29,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:007300,国联安中证全指半导体产品与设备ETF联接A,002371.SZ,CMIN-CN:002371.SZ,institution_holds_stock,0.79,0.85,0.79,20211,2021-03-31,2021-04-29,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:159995,华夏国证半导体芯片ETF,002371.SZ,CMIN-CN:002371.SZ,institution_holds_stock,1.17,1.26,1.17,20211,2021-03-31,2021-04-29,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:320007,诺安成长混合A,002371.SZ,CMIN-CN:002371.SZ,institution_holds_stock,3.77,4.08,3.77,20211,2021-03-31,2021-04-29,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:519674,银河创新混合A,002371.SZ,CMIN-CN:002371.SZ,institution_holds_stock,1.57,1.7,1.57,20211,2021-03-31,2021-04-29,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:70308364,高瓴资本管理有限公司－中国价值基金(交易所),002410.SZ,CMIN-CN:002410.SZ,institution_holds_stock,2.5,2.52,2.5,20211,2021-03-31,2021-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:80044863,UBS AG,002410.SZ,CMIN-CN:002410.SZ,institution_holds_stock,3.24,3.27,3.24,20211,2021-03-31,2021-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:80044864,高华－汇丰－GOLDMAN SACHS&CO.LLC,002410.SZ,CMIN-CN:002410.SZ,institution_holds_stock,1.24,1.25,1.24,20211,2021-03-31,2021-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:80051610,MERRILL LYNCH INTERNATIONAL,002410.SZ,CMIN-CN:002410.SZ,institution_holds_stock,2.04,2.05,2.04,20211,2021-03-31,2021-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:008903,广发科技先锋混合,002414.SZ,CMIN-CN:002414.SZ,institution_holds_stock,1.67,1.67,1.67,20211,2021-03-31,2021-04-29,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:160630,鹏华中证国防指数(LOF)A,002414.SZ,CMIN-CN:002414.SZ,institution_holds_stock,0.4,0.4,0.4,20211,2021-03-31,2021-04-29,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:161024,富国中证军工指数A,002414.SZ,CMIN-CN:002414.SZ,institution_holds_stock,0.4,0.4,0.4,20211,2021-03-31,2021-04-29,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:162703,广发小盘成长混合(LOF)A,002414.SZ,CMIN-CN:002414.SZ,institution_holds_stock,1.07,1.07,1.07,20211,2021-03-31,2021-04-29,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:512660,国泰中证军工ETF,002414.SZ,CMIN-CN:002414.SZ,institution_holds_stock,0.75,0.75,0.75,20211,2021-03-31,2021-04-29,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:70010406,全国社保基金四零六组合,002414.SZ,CMIN-CN:002414.SZ,institution_holds_stock,1.38,1.38,1.38,20211,2021-03-31,2021-04-29,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:005827,易方达蓝筹精选混合,002415.SZ,CMIN-CN:002415.SZ,institution_holds_stock,0.96,0.97,0.96,20211,2021-03-31,2021-04-17,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:008985,东方红启东三年持有混合,002459.SZ,CMIN-CN:002459.SZ,institution_holds_stock,0.16,0.65,0.16,20211,2021-03-31,2021-04-29,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:010161,广发瑞安精选股票A,002459.SZ,CMIN-CN:002459.SZ,institution_holds_stock,0.28,1.14,0.28,20211,2021-03-31,2021-04-29,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:011136,广发盛兴混合A,002459.SZ,CMIN-CN:002459.SZ,institution_holds_stock,0.54,2.22,0.54,20211,2021-03-31,2021-04-29,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:270021,广发聚瑞混合A,002459.SZ,CMIN-CN:002459.SZ,institution_holds_stock,0.16,0.67,0.16,20211,2021-03-31,2021-04-29,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:70010401,全国社保基金四零一组合,002459.SZ,CMIN-CN:002459.SZ,institution_holds_stock,0.31,1.29,0.31,20211,2021-03-31,2021-04-29,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:001938,中欧时代先锋股票A,002460.SZ,CMIN-CN:002460.SZ,institution_holds_stock,1.24,1.51,1.24,20211,2021-03-31,2021-04-29,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:002190,农银新能源混合A,002460.SZ,CMIN-CN:002460.SZ,institution_holds_stock,0.61,0.74,0.61,20211,2021-03-31,2021-04-29,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:010379,广发均衡优选混合A,002460.SZ,CMIN-CN:002460.SZ,institution_holds_stock,0.52,0.63,0.52,20211,2021-03-31,2021-04-29,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:166001,中欧新趋势混合(LOF)A,002460.SZ,CMIN-CN:002460.SZ,institution_holds_stock,0.52,0.63,0.52,20211,2021-03-31,2021-04-29,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:166002,中欧新蓝筹混合A,002460.SZ,CMIN-CN:002460.SZ,institution_holds_stock,0.69,0.84,0.69,20211,2021-03-31,2021-04-29,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:005939,工银新能源汽车混合A,002466.SZ,CMIN-CN:002466.SZ,institution_holds_stock,0.42,0.42,0.42,20211,2021-03-31,2021-04-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:400015,东方新能源汽车主题混合,002466.SZ,CMIN-CN:002466.SZ,institution_holds_stock,0.66,0.66,0.66,20211,2021-03-31,2021-04-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:501203,易方达创新未来混合(LOF),002466.SZ,CMIN-CN:002466.SZ,institution_holds_stock,0.37,0.37,0.37,20211,2021-03-31,2021-04-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:540008,汇丰晋信低碳先锋股票A,002466.SZ,CMIN-CN:002466.SZ,institution_holds_stock,0.59,0.59,0.59,20211,2021-03-31,2021-04-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:515050,华夏中证5G通信主题ETF,002475.SZ,CMIN-CN:002475.SZ,institution_holds_stock,0.7,0.7,0.7,20203,2020-09-30,2020-10-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:004997,广发高端制造股票A,002493.SZ,CMIN-CN:002493.SZ,institution_holds_stock,1,1.08,1,20211,2021-03-31,2021-04-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:008903,广发科技先锋混合,002493.SZ,CMIN-CN:002493.SZ,institution_holds_stock,0.57,0.61,0.57,20211,2021-03-31,2021-04-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:519688,交银精选混合,002493.SZ,CMIN-CN:002493.SZ,institution_holds_stock,0.56,0.6,0.56,20211,2021-03-31,2021-04-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:519736,交银新成长混合,002493.SZ,CMIN-CN:002493.SZ,institution_holds_stock,0.65,0.71,0.65,20211,2021-03-31,2021-04-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:007119,睿远成长价值混合A,002555.SZ,CMIN-CN:002555.SZ,institution_holds_stock,0.82,0.86,0.82,20211,2021-03-31,2021-04-30,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:163406,兴全合润混合A,002555.SZ,CMIN-CN:002555.SZ,institution_holds_stock,0.93,0.97,0.93,20211,2021-03-31,2021-04-30,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:163415,兴全商业模式混合(LOF)A,002555.SZ,CMIN-CN:002555.SZ,institution_holds_stock,1,1.05,1,20211,2021-03-31,2021-04-30,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:000083,汇添富消费行业混合,002568.SZ,CMIN-CN:002568.SZ,institution_holds_stock,1.87,1.92,1.87,20211,2021-03-31,2021-04-22,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:009576,东方红智远三年持有混合,002568.SZ,CMIN-CN:002568.SZ,institution_holds_stock,1.15,1.18,1.15,20211,2021-03-31,2021-04-22,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:11001L,易方达中小盘混合,002568.SZ,CMIN-CN:002568.SZ,institution_holds_stock,2.32,2.39,2.32,20211,2021-03-31,2021-04-22,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:50105L,东方红睿泽三年定开混合A,002568.SZ,CMIN-CN:002568.SZ,institution_holds_stock,2.2,2.27,2.2,20211,2021-03-31,2021-04-22,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:002692,富国创新科技混合A,002600.SZ,CMIN-CN:002600.SZ,institution_holds_stock,0.36,0.99,0.36,20211,2021-03-31,2021-04-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:009318,南方成长先锋混合A,002600.SZ,CMIN-CN:002600.SZ,institution_holds_stock,0.39,1.09,0.39,20211,2021-03-31,2021-04-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:163406,兴全合润混合A,002600.SZ,CMIN-CN:002600.SZ,institution_holds_stock,0.3,0.85,0.3,20211,2021-03-31,2021-04-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:163415,兴全商业模式混合(LOF)A,002600.SZ,CMIN-CN:002600.SZ,institution_holds_stock,0.34,0.94,0.34,20211,2021-03-31,2021-04-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:163417,兴全合宜混合A,002600.SZ,CMIN-CN:002600.SZ,institution_holds_stock,0.43,1.19,0.43,20211,2021-03-31,2021-04-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:515050,华夏中证5G通信主题ETF,002600.SZ,CMIN-CN:002600.SZ,institution_holds_stock,0.69,1.91,0.69,20211,2021-03-31,2021-04-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:80067515,新加坡政府投资有限公司,002600.SZ,CMIN-CN:002600.SZ,institution_holds_stock,0.82,2.28,0.82,20211,2021-03-31,2021-04-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:70304274,澳门金融管理局－自有资金,002601.SZ,CMIN-CN:002601.SZ,institution_holds_stock,0.47,1.34,0.47,20192,2019-06-30,2019-08-21,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:70303915,国华人寿保险股份有限公司－自有资金,002602.SZ,CMIN-CN:002602.SZ,institution_holds_stock,0.84,1.2,0.84,20204,2020-12-31,2021-04-30,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:519736,交银新成长混合,002607.SZ,CMIN-CN:002607.SZ,institution_holds_stock,0.49,1.24,0.49,20211,2021-03-31,2021-04-29,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:010178,大成企业能力驱动混合A,002624.SZ,CMIN-CN:002624.SZ,institution_holds_stock,0.57,0.57,0.57,20211,2021-03-31,2021-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:70010414,全国社保基金四一四组合,002624.SZ,CMIN-CN:002624.SZ,institution_holds_stock,0.71,0.71,0.71,20211,2021-03-31,2021-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:70304136,华夏人寿保险股份有限公司－自有资金,002624.SZ,CMIN-CN:002624.SZ,institution_holds_stock,0.58,0.58,0.58,20211,2021-03-31,2021-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:002190,农银新能源混合A,002709.SZ,CMIN-CN:002709.SZ,institution_holds_stock,2,2.01,2,20211,2021-03-31,2021-04-20,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:003834,华夏能源革新股票A,002709.SZ,CMIN-CN:002709.SZ,institution_holds_stock,1.32,1.33,1.32,20211,2021-03-31,2021-04-20,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:400015,东方新能源汽车主题混合,002709.SZ,CMIN-CN:002709.SZ,institution_holds_stock,0.84,0.85,0.84,20211,2021-03-31,2021-04-20,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:70010416,全国社保基金四一六组合,002714.SZ,CMIN-CN:002714.SZ,institution_holds_stock,0.42,0.5,0.42,20201,2020-03-31,2020-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:512880,国泰中证全指证券公司ETF,002736.SZ,CMIN-CN:002736.SZ,institution_holds_stock,0.69,0.76,0.69,20211,2021-03-31,2021-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:70010413,全国社保基金四一三组合,002791.SZ,CMIN-CN:002791.SZ,institution_holds_stock,1.53,1.53,1.53,20211,2021-03-31,2021-04-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:70010110,全国社保基金一一零组合,002812.SZ,CMIN-CN:002812.SZ,institution_holds_stock,0.87,1.21,0.87,20211,2021-03-31,2021-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:003095,中欧医疗健康混合A,002821.SZ,CMIN-CN:002821.SZ,institution_holds_stock,3.65,3.84,3.65,20211,2021-03-31,2021-04-23,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:004851,广发医疗保健股票A,002821.SZ,CMIN-CN:002821.SZ,institution_holds_stock,0.86,0.9,0.86,20211,2021-03-31,2021-04-23,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:006113,汇添富创新医药混合A,002821.SZ,CMIN-CN:002821.SZ,institution_holds_stock,1.09,1.15,1.09,20211,2021-03-31,2021-04-23,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:009776,中欧阿尔法混合A,002821.SZ,CMIN-CN:002821.SZ,institution_holds_stock,0.56,0.59,0.56,20211,2021-03-31,2021-04-23,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:161726,招商国证生物医药指数A,002821.SZ,CMIN-CN:002821.SZ,institution_holds_stock,0.7,0.74,0.7,20211,2021-03-31,2021-04-23,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:470006,汇添富医药保健混合,002821.SZ,CMIN-CN:002821.SZ,institution_holds_stock,0.68,0.72,0.68,20211,2021-03-31,2021-04-23,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:001500,泓德远见回报混合,002841.SZ,CMIN-CN:002841.SZ,institution_holds_stock,0.76,7.13,0.76,20194,2019-12-31,2020-04-25,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:001975,景顺长城环保优势股票,002841.SZ,CMIN-CN:002841.SZ,institution_holds_stock,0.22,2.03,0.22,20194,2019-12-31,2020-04-25,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:004965,泓德致远混合A,002841.SZ,CMIN-CN:002841.SZ,institution_holds_stock,0.26,2.47,0.26,20194,2019-12-31,2020-04-25,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:005395,泓德臻远回报混合,002841.SZ,CMIN-CN:002841.SZ,institution_holds_stock,0.33,3.11,0.33,20194,2019-12-31,2020-04-25,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:006435,景顺长城创新成长混合,002841.SZ,CMIN-CN:002841.SZ,institution_holds_stock,0.48,4.52,0.48,20194,2019-12-31,2020-04-25,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:162607,景顺资源垄断混合A,002841.SZ,CMIN-CN:002841.SZ,institution_holds_stock,0.23,2.13,0.23,20194,2019-12-31,2020-04-25,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:169101,东方红睿丰混合,002841.SZ,CMIN-CN:002841.SZ,institution_holds_stock,0.3,2.77,0.3,20194,2019-12-31,2020-04-25,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:260101,景顺长城优选混合,002841.SZ,CMIN-CN:002841.SZ,institution_holds_stock,0.37,3.43,0.37,20194,2019-12-31,2020-04-25,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:501071,泓德丰泽混合(LOF)A,002841.SZ,CMIN-CN:002841.SZ,institution_holds_stock,0.24,2.24,0.24,20194,2019-12-31,2020-04-25,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:159994,5GETF,002916.SZ,CMIN-CN:002916.SZ,institution_holds_stock,0.16,0.16,0.16,20211,2021-03-31,2021-04-13,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:512950,华夏中证央企ETF,002916.SZ,CMIN-CN:002916.SZ,institution_holds_stock,0.17,0.17,0.17,20211,2021-03-31,2021-04-13,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:512960,博时央企结构调整ETF,002916.SZ,CMIN-CN:002916.SZ,institution_holds_stock,0.17,0.17,0.17,20211,2021-03-31,2021-04-13,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:515050,华夏中证5G通信主题ETF,002916.SZ,CMIN-CN:002916.SZ,institution_holds_stock,0.68,0.69,0.68,20211,2021-03-31,2021-04-13,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:80067515,GIC PRIVATE LIMITED,002916.SZ,CMIN-CN:002916.SZ,institution_holds_stock,0.27,0.27,0.27,20211,2021-03-31,2021-04-13,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:005267,嘉实价值精选股票A,002938.SZ,CMIN-CN:002938.SZ,institution_holds_stock,0.43,1.9,0.43,20211,2021-03-31,2021-04-30,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:009714,华安聚优精选混合,002938.SZ,CMIN-CN:002938.SZ,institution_holds_stock,0.72,3.21,0.72,20211,2021-03-31,2021-04-30,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:163406,兴全合润混合A,002938.SZ,CMIN-CN:002938.SZ,institution_holds_stock,0.56,2.51,0.56,20211,2021-03-31,2021-04-30,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:163417,兴全合宜混合A,002938.SZ,CMIN-CN:002938.SZ,institution_holds_stock,0.57,2.54,0.57,20211,2021-03-31,2021-04-30,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:515050,华夏中证5G通信主题ETF,002938.SZ,CMIN-CN:002938.SZ,institution_holds_stock,0.52,2.33,0.52,20211,2021-03-31,2021-04-30,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:70010103,全国社保基金一零三组合,002938.SZ,CMIN-CN:002938.SZ,institution_holds_stock,0.65,2.9,0.65,20211,2021-03-31,2021-04-30,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:80001223,香港上海汇丰银行有限公司,002938.SZ,CMIN-CN:002938.SZ,institution_holds_stock,0.53,2.39,0.53,20211,2021-03-31,2021-04-30,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:160142,南方优势产业灵活配置混合(LOF),003816.SZ,CMIN-CN:003816.SZ,institution_holds_stock,0.42,2.19,0.42,20211,2021-03-31,2021-04-23,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:161728,招商瑞智优选混合(LOF),003816.SZ,CMIN-CN:003816.SZ,institution_holds_stock,0.2,1.03,0.2,20211,2021-03-31,2021-04-23,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:501186,华夏兴融混合(LOF)A,003816.SZ,CMIN-CN:003816.SZ,institution_holds_stock,0.44,2.28,0.44,20211,2021-03-31,2021-04-23,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:80195934,科威特政府投资局,300003.SZ,CMIN-CN:300003.SZ,institution_holds_stock,0.63,0.67,0.63,20211,2021-03-31,2021-04-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:002939,广发创新升级混合,300014.SZ,CMIN-CN:300014.SZ,institution_holds_stock,0.76,0.78,0.76,20211,2021-03-31,2021-04-23,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:005911,广发双擎升级混合A,300014.SZ,CMIN-CN:300014.SZ,institution_holds_stock,0.98,1.01,0.98,20211,2021-03-31,2021-04-23,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:008903,广发科技先锋混合,300014.SZ,CMIN-CN:300014.SZ,institution_holds_stock,1.31,1.35,1.31,20211,2021-03-31,2021-04-23,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:162703,广发小盘成长混合(LOF)A,300014.SZ,CMIN-CN:300014.SZ,institution_holds_stock,0.82,0.85,0.82,20211,2021-03-31,2021-04-23,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:519778,交银经济新动力混合A,300014.SZ,CMIN-CN:300014.SZ,institution_holds_stock,0.45,0.46,0.45,20211,2021-03-31,2021-04-23,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:003095,中欧医疗健康混合A,300015.SZ,CMIN-CN:300015.SZ,institution_holds_stock,1.4,1.42,1.4,20211,2021-03-31,2021-04-23,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:005827,易方达蓝筹精选混合,300015.SZ,CMIN-CN:300015.SZ,institution_holds_stock,0.49,0.49,0.49,20211,2021-03-31,2021-04-23,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:70303107,高瓴资本管理有限公司－HCM中国基金,300015.SZ,CMIN-CN:300015.SZ,institution_holds_stock,1.54,1.57,1.54,20211,2021-03-31,2021-04-23,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2021-04-30,SINA:70304171,安本标准投资管理(亚洲)有限公司－安本标准－中国A股股票基金,300015.SZ,CMIN-CN:300015.SZ,institution_holds_stock,0.45,0.46,0.45,20211,2021-03-31,2021-04-23,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
