date,src_ticker,dst_ticker,relation_type,shared_etf_ticker,shared_theme,shared_concept_count,edge_weight,source,record_status
2023-08-31,ANSS,DDOG,same_theme_etf_holding,IGV,Cloud Computing,1,0.011912189275677939,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191500,matched_concept
2023-08-31,ANSS,EA,same_theme_etf_holding,IGV,Cloud Computing,1,0.013911479881775032,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191500,matched_concept
2023-08-31,ANSS,FTNT,same_theme_etf_holding,IGV,Cloud Computing,1,0.016797550670814516,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191500,matched_concept
2023-08-31,ANSS,INTU,same_theme_etf_holding,IGV,Cloud Computing,1,0.02709499417658138,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191500,matched_concept
2023-08-31,ANSS,ISRG,same_theme_etf_holding,ARKQ,Robotics,1,0.01759635490582857,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-141442,matched_concept
2023-08-31,ANSS,MSFT,same_theme_etf_holding,IGV,Cloud Computing,1,0.031886883332817244,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191500,matched_concept
2023-08-31,ANSS,NVDA,same_theme_etf_holding,ARKQ,Robotics,1,0.024107205258562407,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-141442,matched_concept
2023-08-31,ANSS,PANW,same_theme_etf_holding,IGV,Cloud Computing,1,0.021044073524773485,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191500,matched_concept
2023-08-31,ANSS,ROP,same_theme_etf_holding,IGV,Cloud Computing,1,0.017132860636532368,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191500,matched_concept
2023-08-31,ANSS,SNPS,same_theme_etf_holding,ARKQ|IGV,Cloud Computing|Robotics,2,0.03456346740859086,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-141442|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191500,matched_concept
2023-08-31,ANSS,SPLK,same_theme_etf_holding,IGV,Cloud Computing,1,0.009621335626856145,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191500,matched_concept
2023-08-31,ANSS,TEAM,same_theme_etf_holding,IGV,Cloud Computing,1,0.01208452522571436,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191500,matched_concept
2023-08-31,ANSS,TSLA,same_theme_etf_holding,ARKQ,Robotics,1,0.04436020836655713,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-141442,matched_concept
2023-08-31,ANSS,TTWO,same_theme_etf_holding,IGV,Cloud Computing,1,0.011560319477737618,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191500,matched_concept
2023-08-31,ANSS,WDAY,same_theme_etf_holding,IGV,Cloud Computing,1,0.016316624972138736,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191500,matched_concept
2023-08-31,ANSS,ZS,same_theme_etf_holding,IGV,Cloud Computing,1,0.008472384327923266,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191500,matched_concept
2023-08-31,ASML,AVGO,same_theme_etf_holding,SMH,Semiconductor,1,0.05175627602054021,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-177922,matched_concept
2023-08-31,ASML,CDNS,same_theme_etf_holding,SMH,Semiconductor,1,0.039480427898681954,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-177922,matched_concept
2023-08-31,ASML,INTC,same_theme_etf_holding,SMH,Semiconductor,1,0.0481267323616251,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-177922,matched_concept
2023-08-31,ASML,KLAC,same_theme_etf_holding,SMH,Semiconductor,1,0.04053735804079385,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-177922,matched_concept
2023-08-31,ASML,LRCX,same_theme_etf_holding,SMH,Semiconductor,1,0.0477531949050888,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-177922,matched_concept
2023-08-31,ASML,MCHP,same_theme_etf_holding,SMH,Semiconductor,1,0.03540630621700674,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-177922,matched_concept
2023-08-31,ASML,MRVL,same_theme_etf_holding,SMH,Semiconductor,1,0.0329878020455756,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-177922,matched_concept
2023-08-31,ASML,MU,same_theme_etf_holding,SMH,Semiconductor,1,0.04075882066481976,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-177922,matched_concept
2023-08-31,ASML,NVDA,same_theme_etf_holding,SMH,Semiconductor,1,0.0982401285295977,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-177922,matched_concept
2023-08-31,ASML,ON,same_theme_etf_holding,SMH,Semiconductor,1,0.029625672625985006,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-177922,matched_concept
2023-08-31,ASML,SNPS,same_theme_etf_holding,SMH,Semiconductor,1,0.04174081134413031,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-177922,matched_concept
2023-08-31,ASML,TXN,same_theme_etf_holding,SMH,Semiconductor,1,0.050195151176793934,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-177922,matched_concept
2023-08-31,AVGO,CDNS,same_theme_etf_holding,SMH,Semiconductor,1,0.0401024206649145,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-177922,matched_concept
2023-08-31,AVGO,CRWD,same_theme_etf_holding,CIBR,Cybersecurity,1,0.04082507870712992,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198826,matched_concept
2023-08-31,AVGO,CSCO,same_theme_etf_holding,CIBR,Cybersecurity,1,0.06152875950218176,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198826,matched_concept
2023-08-31,AVGO,FTNT,same_theme_etf_holding,CIBR,Cybersecurity,1,0.06340719228541175,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198826,matched_concept
2023-08-31,AVGO,INTC,same_theme_etf_holding,SMH,Semiconductor,1,0.04888494297342903,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-177922,matched_concept
2023-08-31,AVGO,KLAC,same_theme_etf_holding,PSI|SMH,Semiconductor,2,0.07771346101046792,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-148522|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-177922,matched_concept
2023-08-31,AVGO,LRCX,same_theme_etf_holding,PSI|SMH,Semiconductor,2,0.09970146700759244,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-148522|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-177922,matched_concept
2023-08-31,AVGO,MCHP,same_theme_etf_holding,PSI|SMH,Semiconductor,2,0.07034711949573261,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-148522|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-177922,matched_concept
2023-08-31,AVGO,MRVL,same_theme_etf_holding,SMH,Semiconductor,1,0.0335075070067,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-177922,matched_concept
2023-08-31,AVGO,MU,same_theme_etf_holding,PSI|SMH,Semiconductor,2,0.09309664091760195,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-148522|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-177922,matched_concept
2023-08-31,AVGO,NVDA,same_theme_etf_holding,PSI|SMH,Semiconductor,2,0.1564757532857626,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-148522|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-177922,matched_concept
2023-08-31,AVGO,NXPI,same_theme_etf_holding,PSI,Semiconductor,1,0.03430365642650446,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-148522,matched_concept
2023-08-31,AVGO,ON,same_theme_etf_holding,PSI|SMH,Semiconductor,2,0.06453330765776218,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-148522|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-177922,matched_concept
2023-08-31,AVGO,PANW,same_theme_etf_holding,CIBR,Cybersecurity,1,0.06596735066725973,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198826,matched_concept
2023-08-31,AVGO,SNPS,same_theme_etf_holding,SMH,Semiconductor,1,0.04239841522773951,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-177922,matched_concept
2023-08-31,AVGO,SPLK,same_theme_etf_holding,CIBR,Cybersecurity,1,0.04406375030457151,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198826,matched_concept
2023-08-31,AVGO,TXN,same_theme_etf_holding,PSI|SMH,Semiconductor,2,0.09937966548740167,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-148522|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-177922,matched_concept
2023-08-31,AVGO,ZS,same_theme_etf_holding,CIBR,Cybersecurity,1,0.04429771167809901,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198826,matched_concept
2023-08-31,BIIB,GILD,same_theme_etf_holding,FBT|IBB|PBE|XBI,Biotechnology,4,0.1386410054127696,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-148516|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191505|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-196444|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198836,matched_concept
2023-08-31,BIIB,ILMN,same_theme_etf_holding,FBT|IBB,Biotechnology,2,0.06069695726892907,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191505|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198836,matched_concept
2023-08-31,BIIB,MRNA,same_theme_etf_holding,FBT|IBB|XBI,Biotechnology,3,0.07580674711826142,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191505|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-196444|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198836,matched_concept
2023-08-31,BIIB,REGN,same_theme_etf_holding,FBT|IBB|PBE|XBI,Biotechnology,4,0.13829955581310105,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-148516|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191505|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-196444|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198836,matched_concept
2023-08-31,BKNG,CSGP,same_theme_etf_holding,PNQI,Internet,1,0.022373012063389663,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-148525,matched_concept
2023-08-31,BKNG,DASH,same_theme_etf_holding,PNQI,Internet,1,0.018870510301865012,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-148525,matched_concept
2023-08-31,BKNG,MELI,same_theme_etf_holding,PNQI,Internet,1,0.03204276894972372,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-148525,matched_concept
2023-08-31,BKNG,META,same_theme_etf_holding,PNQI,Internet,1,0.0590464904083059,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-148525,matched_concept
2023-08-31,BKNG,MSFT,same_theme_etf_holding,PNQI,Internet,1,0.055915317695933046,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-148525,matched_concept
2023-08-31,BKNG,NFLX,same_theme_etf_holding,PNQI,Internet,1,0.03605173371263575,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-148525,matched_concept
2023-08-31,BKNG,PYPL,same_theme_etf_holding,PNQI,Internet,1,0.03619903987138297,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-148525,matched_concept
2023-08-31,CDNS,CRWD,same_theme_etf_holding,IGV,Cloud Computing,1,0.020524336616630282,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191500,matched_concept
2023-08-31,CDNS,DDOG,same_theme_etf_holding,IGV,Cloud Computing,1,0.01780595562129988,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191500,matched_concept
2023-08-31,CDNS,EA,same_theme_etf_holding,IGV,Cloud Computing,1,0.0207944306179936,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191500,matched_concept
2023-08-31,CDNS,FTNT,same_theme_etf_holding,IGV,Cloud Computing,1,0.025108435978409796,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191500,matched_concept
2023-08-31,CDNS,ILMN,same_theme_etf_holding,ROBO,Robotics,1,0.01405864388462808,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-149637,matched_concept
2023-08-31,CDNS,INTC,same_theme_etf_holding,SMH,Semiconductor,1,0.03729013396612416,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-177922,matched_concept
2023-08-31,CDNS,INTU,same_theme_etf_holding,IGV,Cloud Computing,1,0.04050072179869134,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191500,matched_concept
2023-08-31,CDNS,ISRG,same_theme_etf_holding,ROBO,Robotics,1,0.01780959730029034,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-149637,matched_concept
2023-08-31,CDNS,KLAC,same_theme_etf_holding,SMH,Semiconductor,1,0.03140964361792585,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-177922,matched_concept
2023-08-31,CDNS,LRCX,same_theme_etf_holding,SMH,Semiconductor,1,0.0370007051785859,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-177922,matched_concept
2023-08-31,CDNS,MCHP,same_theme_etf_holding,ROBO|SMH,Robotics|Semiconductor,2,0.03868677610162722,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-149637|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-177922,matched_concept
2023-08-31,CDNS,MRVL,same_theme_etf_holding,SMH,Semiconductor,1,0.025560005783986314,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-177922,matched_concept
2023-08-31,CDNS,MSFT,same_theme_etf_holding,IGV,Cloud Computing,1,0.047663482873377835,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191500,matched_concept
2023-08-31,CDNS,MU,same_theme_etf_holding,SMH,Semiconductor,1,0.03158123995354161,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-177922,matched_concept
2023-08-31,CDNS,NVDA,same_theme_etf_holding,ROBO|SMH,Robotics|Semiconductor,2,0.09065025580791884,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-149637|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-177922,matched_concept
2023-08-31,CDNS,ON,same_theme_etf_holding,SMH,Semiconductor,1,0.022954920204397898,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-177922,matched_concept
2023-08-31,CDNS,PANW,same_theme_etf_holding,IGV,Cloud Computing,1,0.03145600112638935,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191500,matched_concept
2023-08-31,CDNS,ROP,same_theme_etf_holding,IGV,Cloud Computing,1,0.025609646480591972,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191500,matched_concept
2023-08-31,CDNS,SNPS,same_theme_etf_holding,IGV|SMH,Cloud Computing|Semiconductor,2,0.061473522252495735,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-177922|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191500,matched_concept
2023-08-31,CDNS,SPLK,same_theme_etf_holding,IGV,Cloud Computing,1,0.014381661609358712,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191500,matched_concept
2023-08-31,CDNS,TEAM,same_theme_etf_holding,IGV,Cloud Computing,1,0.018063557830875952,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191500,matched_concept
2023-08-31,CDNS,TTWO,same_theme_etf_holding,IGV,Cloud Computing,1,0.017279992016994695,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191500,matched_concept
2023-08-31,CDNS,TXN,same_theme_etf_holding,SMH,Semiconductor,1,0.038892811125589906,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-177922,matched_concept
2023-08-31,CDNS,WDAY,same_theme_etf_holding,IGV,Cloud Computing,1,0.024389563783753853,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191500,matched_concept
2023-08-31,CDNS,ZS,same_theme_etf_holding,IGV,Cloud Computing,1,0.01266424633275588,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191500,matched_concept
2023-08-31,CRWD,CSCO,same_theme_etf_holding,CIBR|HACK|SKYY,Cloud Computing|Cybersecurity,3,0.09160685613441531,ETF_Holdings.csv::SEC_EDGAR::0001145549-23-052664|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198826|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198847,matched_concept
2023-08-31,CRWD,DDOG,same_theme_etf_holding,IGV|SKYY,Cloud Computing,2,0.018796182113297186,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191500|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198847,matched_concept
2023-08-31,CRWD,EA,same_theme_etf_holding,IGV,Cloud Computing,1,0.014918909207666094,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191500,matched_concept
2023-08-31,CRWD,FTNT,same_theme_etf_holding,CIBR|HACK|IGV,Cloud Computing|Cybersecurity,3,0.09991352376248425,ETF_Holdings.csv::SEC_EDGAR::0001145549-23-052664|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191500|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198826,matched_concept
2023-08-31,CRWD,INTU,same_theme_etf_holding,IGV|SKYY,Cloud Computing,2,0.03524089061755041,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191500|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198847,matched_concept
2023-08-31,CRWD,MDB,same_theme_etf_holding,SKYY,Cloud Computing,1,0.015641510394124675,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198847,matched_concept
2023-08-31,CRWD,MELI,same_theme_etf_holding,ARKW,Internet,1,0.014931268680924967,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-141441,matched_concept
2023-08-31,CRWD,MSFT,same_theme_etf_holding,ARKW|IGV|SKYY,Cloud Computing|Internet,3,0.05957541161213252,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-141441|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191500|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198847,matched_concept
2023-08-31,CRWD,NVDA,same_theme_etf_holding,ARKW,Internet,1,0.012804811936771333,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-141441,matched_concept
2023-08-31,CRWD,PANW,same_theme_etf_holding,CIBR|HACK|IGV|SKYY,Cloud Computing|Cybersecurity,4,0.11400893166970681,ETF_Holdings.csv::SEC_EDGAR::0001145549-23-052664|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191500|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198826|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198847,matched_concept
2023-08-31,CRWD,ROP,same_theme_etf_holding,IGV,Cloud Computing,1,0.01837357308325482,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191500,matched_concept
2023-08-31,CRWD,SNPS,same_theme_etf_holding,IGV,Cloud Computing,1,0.020900249026046827,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191500,matched_concept
2023-08-31,CRWD,SPLK,same_theme_etf_holding,CIBR|HACK|IGV|SKYY,Cloud Computing|Cybersecurity,4,0.0888331007896927,ETF_Holdings.csv::SEC_EDGAR::0001145549-23-052664|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191500|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198826|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198847,matched_concept
2023-08-31,CRWD,TEAM,same_theme_etf_holding,IGV|SKYY,Cloud Computing,2,0.02282878958167199,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191500|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198847,matched_concept
2023-08-31,CRWD,TSLA,same_theme_etf_holding,ARKW,Internet,1,0.026871179724816837,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-141441,matched_concept
2023-08-31,CRWD,TTWO,same_theme_etf_holding,IGV,Cloud Computing,1,0.012397484535482468,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191500,matched_concept
2023-08-31,CRWD,WDAY,same_theme_etf_holding,IGV|SKYY,Cloud Computing,2,0.023603256305203886,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191500|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198847,matched_concept
2023-08-31,CRWD,ZS,same_theme_etf_holding,CIBR|HACK|IGV|SKYY,Cloud Computing|Cybersecurity,4,0.08430490300565285,ETF_Holdings.csv::SEC_EDGAR::0001145549-23-052664|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191500|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198826|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198847,matched_concept
2023-08-31,CSCO,DASH,same_theme_etf_holding,FDN,Internet,1,0.032165464005664765,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198817,matched_concept
2023-08-31,CSCO,DDOG,same_theme_etf_holding,FDN|SKYY,Cloud Computing|Internet,2,0.046096173420745984,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198817|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198847,matched_concept
2023-08-31,CSCO,FTNT,same_theme_etf_holding,CIBR|HACK,Cybersecurity,2,0.10519485032879516,ETF_Holdings.csv::SEC_EDGAR::0001145549-23-052664|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198826,matched_concept
2023-08-31,CSCO,HON,same_theme_etf_holding,GRID,Infrastructure,1,0.013844689852010495,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198833,matched_concept
2023-08-31,CSCO,INTU,same_theme_etf_holding,SKYY,Cloud Computing,1,0.013180115983431382,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198847,matched_concept
2023-08-31,CSCO,MDB,same_theme_etf_holding,SKYY,Cloud Computing,1,0.03333846868735107,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198847,matched_concept
2023-08-31,CSCO,META,same_theme_etf_holding,FDN,Internet,1,0.06136686374556593,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198817,matched_concept
2023-08-31,CSCO,MSFT,same_theme_etf_holding,SKYY,Cloud Computing,1,0.03144333222161797,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198847,matched_concept
2023-08-31,CSCO,NFLX,same_theme_etf_holding,FDN,Internet,1,0.05032500800554147,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198817,matched_concept
2023-08-31,CSCO,NVDA,same_theme_etf_holding,GRID,Infrastructure,1,0.018463266426565806,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198833,matched_concept
2023-08-31,CSCO,PANW,same_theme_etf_holding,CIBR|HACK|SKYY,Cloud Computing|Cybersecurity,3,0.1229854950965375,ETF_Holdings.csv::SEC_EDGAR::0001145549-23-052664|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198826|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198847,matched_concept
2023-08-31,CSCO,PYPL,same_theme_etf_holding,FDN,Internet,1,0.04179740275733915,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198817,matched_concept
2023-08-31,CSCO,SPLK,same_theme_etf_holding,CIBR|HACK|SKYY,Cloud Computing|Cybersecurity,3,0.10730415639304541,ETF_Holdings.csv::SEC_EDGAR::0001145549-23-052664|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198826|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198847,matched_concept
2023-08-31,CSCO,TEAM,same_theme_etf_holding,FDN|SKYY,Cloud Computing|Internet,2,0.05385644670404423,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198817|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198847,matched_concept
2023-08-31,CSCO,TSLA,same_theme_etf_holding,GRID,Infrastructure,1,0.019782720039413317,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198833,matched_concept
2023-08-31,CSCO,TXN,same_theme_etf_holding,GRID,Infrastructure,1,0.014599088911336223,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198833,matched_concept
2023-08-31,CSCO,WDAY,same_theme_etf_holding,FDN|SKYY,Cloud Computing|Internet,2,0.05162539464739342,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198817|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198847,matched_concept
2023-08-31,CSCO,ZS,same_theme_etf_holding,CIBR|HACK|SKYY,Cloud Computing|Cybersecurity,3,0.09911497498507872,ETF_Holdings.csv::SEC_EDGAR::0001145549-23-052664|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198826|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198847,matched_concept
2023-08-31,CSGP,DASH,same_theme_etf_holding,PNQI,Internet,1,0.01148788313678954,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-148525,matched_concept
2023-08-31,CSGP,MELI,same_theme_etf_holding,PNQI,Internet,1,0.019506816677723558,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-148525,matched_concept
2023-08-31,CSGP,META,same_theme_etf_holding,PNQI,Internet,1,0.03594599036259995,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-148525,matched_concept
2023-08-31,CSGP,MSFT,same_theme_etf_holding,PNQI,Internet,1,0.0340398126479841,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-148525,matched_concept
2023-08-31,CSGP,NFLX,same_theme_etf_holding,PNQI,Internet,1,0.0219473717003023,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-148525,matched_concept
2023-08-31,CSGP,PYPL,same_theme_etf_holding,PNQI,Internet,1,0.022037047915197776,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-148525,matched_concept
2023-08-31,DASH,DDOG,same_theme_etf_holding,FDN,Internet,1,0.021240119764413153,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198817,matched_concept
2023-08-31,DASH,MELI,same_theme_etf_holding,PNQI,Internet,1,0.01645301866510523,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-148525,matched_concept
2023-08-31,DASH,META,same_theme_etf_holding,FDN|PNQI,Internet,2,0.06950542584260283,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-148525|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198817,matched_concept
2023-08-31,DASH,MSFT,same_theme_etf_holding,PNQI,Internet,1,0.028710869749114097,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-148525,matched_concept
2023-08-31,DASH,NFLX,same_theme_etf_holding,FDN|PNQI,Internet,2,0.05064734178131887,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-148525|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198817,matched_concept
2023-08-31,DASH,PYPL,same_theme_etf_holding,FDN|PNQI,Internet,2,0.04527754061302787,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-148525|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198817,matched_concept
2023-08-31,DASH,TEAM,same_theme_etf_holding,FDN,Internet,1,0.02095854592043388,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198817,matched_concept
2023-08-31,DASH,WDAY,same_theme_etf_holding,FDN,Internet,1,0.024656997345151525,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198817,matched_concept
2023-08-31,DDOG,EA,same_theme_etf_holding,IGV,Cloud Computing,1,0.012942948667810279,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191500,matched_concept
2023-08-31,DDOG,FTNT,same_theme_etf_holding,IGV,Cloud Computing,1,0.015628088307277486,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191500,matched_concept
2023-08-31,DDOG,INTU,same_theme_etf_holding,IGV|SKYY,Cloud Computing,2,0.0317824685452477,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-191500|ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198847,matched_concept
2023-08-31,DDOG,MDB,same_theme_etf_holding,SKYY,Cloud Computing,1,0.016628249910953647,ETF_Holdings.csv::SEC_EDGAR::0001752724-23-198847,matched_concept
