date,src_ticker,dst_ticker,src_canonical_stock_id,dst_canonical_stock_id,relation_type,shared_concept_count,shared_concept_codes,shared_concept_names,edge_weight,top_k,source,snapshot_type,record_status
2021-06-30,601698.SH,688009.SH,CMIN-CN:601698.SH,CMIN-CN:688009.SH,same_cn_concept_topk_idf,4,BK0505;BK0629;BK0683;BK0712,中字头;北斗导航;央国企改革;一带一路,9.215023025698319,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-06-30,601728.SH,603019.SH,CMIN-CN:601728.SH,CMIN-CN:603019.SH,same_cn_concept_topk_idf,7,BK0505;BK0579;BK0655;BK0800;BK0860;BK0922;BK1134,中字头;云计算;网络安全;人工智能;边缘计算;数据中心;算力概念,20.243438979097334,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-06-30,601766.SH,601800.SH,CMIN-CN:601766.SH,CMIN-CN:601800.SH,same_cn_concept_topk_idf,6,BK0505;BK0592;BK0595;BK0683;BK0712;BK0813,中字头;铁路基建;风能;央国企改革;一带一路;雄安新区,14.703488832712162,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-06-30,601766.SH,601857.SH,CMIN-CN:601766.SH,CMIN-CN:601857.SH,same_cn_concept_topk_idf,4,BK0505;BK0604;BK0683;BK0712,中字头;参股保险;央国企改革;一带一路,8.426565665334047,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-06-30,601766.SH,688009.SH,CMIN-CN:601766.SH,CMIN-CN:688009.SH,same_cn_concept_topk_idf,5,BK0429;BK0505;BK0592;BK0683;BK0712,交运设备;中字头;铁路基建;央国企改革;一带一路,13.028396950056624,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-06-30,601800.SH,601868.SH,CMIN-CN:601800.SH,CMIN-CN:601868.SH,same_cn_concept_topk_idf,6,BK0425;BK0505;BK0597;BK0601;BK0683;BK0712,工程建设;中字头;水利建设;海工装备;央国企改革;一带一路,16.00277181684242,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-06-30,601808.SH,601857.SH,CMIN-CN:601808.SH,CMIN-CN:601857.SH,same_cn_concept_topk_idf,4,BK0683;BK0712;BK0843;BK1649,央国企改革;一带一路;天然气;油气资源,11.294464567378153,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-06-30,601808.SH,601868.SH,CMIN-CN:601808.SH,CMIN-CN:601868.SH,same_cn_concept_topk_idf,4,BK0601;BK0623;BK0683;BK0712,海工装备;海洋经济;央国企改革;一带一路,10.734848779442729,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-06-30,601808.SH,601919.SH,CMIN-CN:601808.SH,CMIN-CN:601919.SH,same_cn_concept_topk_idf,3,BK0623;BK0683;BK0712,海洋经济;央国企改革;一带一路,6.980315355107358,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-06-30,601865.SH,688599.SH,CMIN-CN:601865.SH,CMIN-CN:688599.SH,same_cn_concept_topk_idf,2,BK0588;BK0712,光伏概念;一带一路,4.320860646858783,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-06-30,601868.SH,601877.SH,CMIN-CN:601868.SH,CMIN-CN:601877.SH,same_cn_concept_topk_idf,3,BK0958;BK0989;BK1024,虚拟电厂;储能概念;绿色电力,9.817882491415428,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-06-30,601868.SH,601919.SH,CMIN-CN:601868.SH,CMIN-CN:601919.SH,same_cn_concept_topk_idf,4,BK0505;BK0623;BK0683;BK0712,中字头;海洋经济;央国企改革;一带一路,9.215023025698319,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-06-30,601868.SH,601985.SH,CMIN-CN:601868.SH,CMIN-CN:601985.SH,same_cn_concept_topk_idf,7,BK0493;BK0505;BK0577;BK0683;BK0989;BK1024;BK1163,新能源;中字头;核能核电;央国企改革;储能概念;绿色电力;可控核聚变,19.708034192171013,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-06-30,601868.SH,688009.SH,CMIN-CN:601868.SH,CMIN-CN:688009.SH,same_cn_concept_topk_idf,5,BK0505;BK0629;BK0683;BK0712;BK0854,中字头;北斗导航;央国企改革;一带一路;华为概念,11.201894532384697,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-06-30,601868.SH,688599.SH,CMIN-CN:601868.SH,CMIN-CN:688599.SH,same_cn_concept_topk_idf,5,BK0493;BK0574;BK0712;BK0864;BK0989,新能源;锂电池概念;一带一路;氢能源;储能概念,12.691824155337885,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-06-30,601877.SH,601985.SH,CMIN-CN:601877.SH,CMIN-CN:601985.SH,same_cn_concept_topk_idf,3,BK0588;BK0989;BK1024,光伏概念;储能概念;绿色电力,7.908339986530989,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-06-30,601899.SH,603993.SH,CMIN-CN:601899.SH,CMIN-CN:603993.SH,same_cn_concept_topk_idf,3,BK0519;BK0547;BK0695,稀缺资源;黄金概念;小金属概念,10.560300720982156,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-06-30,601933.SH,603233.SH,CMIN-CN:601933.SH,CMIN-CN:603233.SH,same_cn_concept_topk_idf,2,BK0665;BK1001,电商概念;内贸流通,6.143391774753591,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-06-30,601933.SH,603517.SH,CMIN-CN:601933.SH,CMIN-CN:603517.SH,same_cn_concept_topk_idf,2,BK0825;BK1025,新零售;预制菜概念,7.226499876885736,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-06-30,601933.SH,603939.SH,CMIN-CN:601933.SH,CMIN-CN:603939.SH,same_cn_concept_topk_idf,2,BK0665;BK1001,电商概念;内贸流通,6.143391774753591,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-06-30,601939.SH,601988.SH,CMIN-CN:601939.SH,CMIN-CN:601988.SH,same_cn_concept_topk_idf,3,BK0637;BK0683;BK1071,互联网金融;央国企改革;跨境支付,5.957210618947393,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-06-30,603160.SH,603501.SH,CMIN-CN:603160.SH,CMIN-CN:603501.SH,same_cn_concept_topk_idf,9,BK0833;BK0854;BK0891;BK0893;BK0905;BK0917;BK0935;BK0969;BK1646,小米概念;华为概念;国产芯片;无线耳机;传感器;半导体概念;中芯概念;汽车芯片;消费电子概念,26.291602129631684,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-06-30,603160.SH,603986.SH,CMIN-CN:603160.SH,CMIN-CN:603986.SH,same_cn_concept_topk_idf,9,BK0554;BK0641;BK0800;BK0891;BK0893;BK0905;BK0917;BK0969;BK1646,物联网;智能穿戴;人工智能;国产芯片;无线耳机;传感器;半导体概念;汽车芯片;消费电子概念,25.481834028595532,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-06-30,603160.SH,688396.SH,CMIN-CN:603160.SH,CMIN-CN:688396.SH,same_cn_concept_topk_idf,6,BK0833;BK0891;BK0905;BK0917;BK0969;BK1646,小米概念;国产芯片;传感器;半导体概念;汽车芯片;消费电子概念,17.914478770260185,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-06-30,603233.SH,603939.SH,CMIN-CN:603233.SH,CMIN-CN:603939.SH,same_cn_concept_topk_idf,2,BK0665;BK1001,电商概念;内贸流通,6.143391774753591,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-06-30,603392.SH,603658.SH,CMIN-CN:603392.SH,CMIN-CN:603658.SH,same_cn_concept_topk_idf,3,BK0668;BK0841;BK1659,医疗器械概念;体外诊断概念;精准诊断,9.528827735151676,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-06-30,603501.SH,603986.SH,CMIN-CN:603501.SH,CMIN-CN:603986.SH,same_cn_concept_topk_idf,7,BK0859;BK0891;BK0893;BK0905;BK0917;BK0969;BK1646,超清视频;国产芯片;无线耳机;传感器;半导体概念;汽车芯片;消费电子概念,21.06102282237592,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-06-30,603501.SH,688012.SH,CMIN-CN:603501.SH,CMIN-CN:688012.SH,same_cn_concept_topk_idf,5,BK0594;BK0891;BK0917;BK0935;BK1000,长江三角;国产芯片;半导体概念;中芯概念;宁组合,12.842962784695153,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-06-30,603501.SH,688169.SH,CMIN-CN:603501.SH,CMIN-CN:688169.SH,same_cn_concept_topk_idf,2,BK0833;BK1000,小米概念;宁组合,5.670787363807799,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-06-30,603501.SH,688396.SH,CMIN-CN:603501.SH,CMIN-CN:688396.SH,same_cn_concept_topk_idf,6,BK0833;BK0891;BK0905;BK0917;BK0969;BK1646,小米概念;国产芯片;传感器;半导体概念;汽车芯片;消费电子概念,17.914478770260185,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-06-30,603986.SH,688396.SH,CMIN-CN:603986.SH,CMIN-CN:688396.SH,same_cn_concept_topk_idf,6,BK0891;BK0905;BK0917;BK0969;BK1137;BK1646,国产芯片;传感器;半导体概念;汽车芯片;存储芯片;消费电子概念,17.914478770260185,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-06-30,688008.SH,688012.SH,CMIN-CN:688008.SH,CMIN-CN:688012.SH,same_cn_concept_topk_idf,4,BK0891;BK0917;BK0935;BK1137,国产芯片;半导体概念;中芯概念;存储芯片,11.23209049477391,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-06-30,688008.SH,688126.SH,CMIN-CN:688008.SH,CMIN-CN:688126.SH,same_cn_concept_topk_idf,4,BK0891;BK0917;BK0935;BK1137,国产芯片;半导体概念;中芯概念;存储芯片,11.23209049477391,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-06-30,688008.SH,688981.SH,CMIN-CN:688008.SH,CMIN-CN:688981.SH,same_cn_concept_topk_idf,4,BK0891;BK0917;BK0935;BK1137,国产芯片;半导体概念;中芯概念;存储芯片,11.23209049477391,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-06-30,688012.SH,688126.SH,CMIN-CN:688012.SH,CMIN-CN:688126.SH,same_cn_concept_topk_idf,4,BK0891;BK0917;BK0935;BK1137,国产芯片;半导体概念;中芯概念;存储芯片,11.23209049477391,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-06-30,688012.SH,688981.SH,CMIN-CN:688012.SH,CMIN-CN:688981.SH,same_cn_concept_topk_idf,4,BK0891;BK0917;BK0935;BK1137,国产芯片;半导体概念;中芯概念;存储芯片,11.23209049477391,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-06-30,688111.SH,688561.SH,CMIN-CN:688111.SH,CMIN-CN:688561.SH,same_cn_concept_topk_idf,3,BK0696;BK0800;BK1104,国产软件;人工智能;信创,8.29027459722896,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-06-30,688126.SH,688981.SH,CMIN-CN:688126.SH,CMIN-CN:688981.SH,same_cn_concept_topk_idf,4,BK0891;BK0917;BK0935;BK1137,国产芯片;半导体概念;中芯概念;存储芯片,11.23209049477391,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-06-30,688169.SH,688396.SH,CMIN-CN:688169.SH,CMIN-CN:688396.SH,same_cn_concept_topk_idf,2,BK0833;BK1090,小米概念;机器人概念,5.39453398717964,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-07-31,000001.SZ,002142.SZ,CMIN-CN:000001.SZ,CMIN-CN:002142.SZ,same_cn_concept_topk_idf,1,BK0637,互联网金融,1.7686179406663607,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-07-31,000001.SZ,600000.SH,CMIN-CN:000001.SZ,CMIN-CN:600000.SH,same_cn_concept_topk_idf,2,BK0637;BK1071,互联网金融;跨境支付,4.984154864269047,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-07-31,000001.SZ,600015.SH,CMIN-CN:000001.SZ,CMIN-CN:600015.SH,same_cn_concept_topk_idf,2,BK0637;BK1071,互联网金融;跨境支付,4.984154864269047,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-07-31,000001.SZ,600016.SH,CMIN-CN:000001.SZ,CMIN-CN:600016.SH,same_cn_concept_topk_idf,2,BK0637;BK1071,互联网金融;跨境支付,4.984154864269047,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-07-31,000001.SZ,600036.SH,CMIN-CN:000001.SZ,CMIN-CN:600036.SH,same_cn_concept_topk_idf,3,BK0549;BK0637;BK1071,深圳特区;互联网金融;跨境支付,7.352393927484529,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-07-31,000001.SZ,600383.SH,CMIN-CN:000001.SZ,CMIN-CN:600383.SH,same_cn_concept_topk_idf,1,BK0549,深圳特区,2.3682390632154826,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-07-31,000001.SZ,600919.SH,CMIN-CN:000001.SZ,CMIN-CN:600919.SH,same_cn_concept_topk_idf,2,BK0637;BK0830,互联网金融;区块链,4.2501856891888465,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-07-31,000001.SZ,600926.SH,CMIN-CN:000001.SZ,CMIN-CN:600926.SH,same_cn_concept_topk_idf,1,BK0637,互联网金融,1.7686179406663607,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-07-31,000001.SZ,601166.SH,CMIN-CN:000001.SZ,CMIN-CN:601166.SH,same_cn_concept_topk_idf,2,BK0637;BK1071,互联网金融;跨境支付,4.984154864269047,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-07-31,000001.SZ,601288.SH,CMIN-CN:000001.SZ,CMIN-CN:601288.SH,same_cn_concept_topk_idf,2,BK0637;BK1071,互联网金融;跨境支付,4.984154864269047,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-07-31,000001.SZ,601318.SH,CMIN-CN:000001.SZ,CMIN-CN:601318.SH,same_cn_concept_topk_idf,3,BK0549;BK0637;BK0830,深圳特区;互联网金融;区块链,6.618424752404329,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-07-31,000001.SZ,601328.SH,CMIN-CN:000001.SZ,CMIN-CN:601328.SH,same_cn_concept_topk_idf,2,BK0637;BK1071,互联网金融;跨境支付,4.984154864269047,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-07-31,000001.SZ,601398.SH,CMIN-CN:000001.SZ,CMIN-CN:601398.SH,same_cn_concept_topk_idf,3,BK0637;BK0830;BK1071,互联网金融;区块链;跨境支付,7.465722612791533,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-07-31,000001.SZ,601939.SH,CMIN-CN:000001.SZ,CMIN-CN:601939.SH,same_cn_concept_topk_idf,2,BK0637;BK1071,互联网金融;跨境支付,4.984154864269047,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-07-31,000001.SZ,601988.SH,CMIN-CN:000001.SZ,CMIN-CN:601988.SH,same_cn_concept_topk_idf,2,BK0637;BK1071,互联网金融;跨境支付,4.984154864269047,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-07-31,000002.SZ,001979.SZ,CMIN-CN:000002.SZ,CMIN-CN:001979.SZ,same_cn_concept_topk_idf,4,BK0549;BK0653;BK0822;BK0992,深圳特区;养老概念;租售同权;REITs概念,13.893620680241227,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-07-31,000002.SZ,002352.SZ,CMIN-CN:000002.SZ,CMIN-CN:002352.SZ,same_cn_concept_topk_idf,2,BK0549;BK0992,深圳特区;REITs概念,6.276923167378114,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-07-31,000002.SZ,600048.SH,CMIN-CN:000002.SZ,CMIN-CN:600048.SH,same_cn_concept_topk_idf,3,BK0653;BK0822;BK0992,养老概念;租售同权;REITs概念,11.525381617025744,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-07-31,000002.SZ,600383.SH,CMIN-CN:000002.SZ,CMIN-CN:600383.SH,same_cn_concept_topk_idf,1,BK0549,深圳特区,2.3682390632154826,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-07-31,000002.SZ,601155.SH,CMIN-CN:000002.SZ,CMIN-CN:601155.SH,same_cn_concept_topk_idf,1,BK0945,装配建筑,3.3025483005923157,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-07-31,000002.SZ,601186.SH,CMIN-CN:000002.SZ,CMIN-CN:601186.SH,same_cn_concept_topk_idf,2,BK0945;BK0992,装配建筑;REITs概念,7.211232404754947,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-07-31,000002.SZ,601318.SH,CMIN-CN:000002.SZ,CMIN-CN:601318.SH,same_cn_concept_topk_idf,2,BK0549;BK0653,深圳特区;养老概念,5.670787363807799,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-07-31,000002.SZ,601336.SH,CMIN-CN:000002.SZ,CMIN-CN:601336.SH,same_cn_concept_topk_idf,1,BK0653,养老概念,3.3025483005923157,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-07-31,000002.SZ,603833.SH,CMIN-CN:000002.SZ,CMIN-CN:603833.SH,same_cn_concept_topk_idf,1,BK0680,智能家居,2.756004594224246,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-07-31,000063.SZ,000066.SZ,CMIN-CN:000063.SZ,CMIN-CN:000066.SZ,same_cn_concept_topk_idf,8,BK0549;BK0655;BK0710;BK0714;BK0891;BK0922;BK1104;BK1650,深圳特区;网络安全;量子科技;5G概念;国产芯片;数据中心;信创;通信技术,23.629521143072022,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-07-31,000063.SZ,000157.SZ,CMIN-CN:000063.SZ,CMIN-CN:000157.SZ,same_cn_concept_topk_idf,3,BK0800;BK0832;BK1134,人工智能;工业互联;算力概念,7.867859930807023,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-07-31,000063.SZ,000333.SZ,CMIN-CN:000063.SZ,CMIN-CN:000333.SZ,same_cn_concept_topk_idf,4,BK0554;BK0832;BK0891;BK0922,物联网;工业互联;国产芯片;数据中心,10.868035443537554,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-07-31,000063.SZ,000725.SZ,CMIN-CN:000063.SZ,CMIN-CN:000725.SZ,same_cn_concept_topk_idf,9,BK0554;BK0628;BK0641;BK0800;BK0859;BK0891;BK0947;BK1646;BK1660,物联网;智慧城市;智能穿戴;人工智能;超清视频;国产芯片;屏下摄像;消费电子概念;光纤概念,27.61452008479418,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-07-31,000063.SZ,000938.SZ,CMIN-CN:000063.SZ,CMIN-CN:000938.SZ,same_cn_concept_topk_idf,9,BK0554;BK0579;BK0655;BK0714;BK0800;BK0891;BK0897;BK1134;BK1650,物联网;云计算;网络安全;5G概念;人工智能;国产芯片;IPv6;算力概念;通信技术,26.39074465317206,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-07-31,000063.SZ,000977.SZ,CMIN-CN:000063.SZ,CMIN-CN:000977.SZ,same_cn_concept_topk_idf,8,BK0579;BK0628;BK0655;BK0800;BK0860;BK0922;BK1104;BK1134,云计算;智慧城市;网络安全;人工智能;边缘计算;数据中心;信创;算力概念,24.765227556146375,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-07-31,000063.SZ,002230.SZ,CMIN-CN:000063.SZ,CMIN-CN:002230.SZ,same_cn_concept_topk_idf,10,BK0628;BK0641;BK0662;BK0710;BK0800;BK0832;BK0859;BK0893;BK1104;BK1646,智慧城市;智能穿戴;在线教育;量子科技;人工智能;工业互联;超清视频;无线耳机;信创;消费电子概念,30.843540358734153,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-07-31,000063.SZ,002236.SZ,CMIN-CN:000063.SZ,CMIN-CN:002236.SZ,same_cn_concept_topk_idf,8,BK0554;BK0579;BK0628;BK0655;BK0800;BK0859;BK1104;BK1134,物联网;云计算;智慧城市;网络安全;人工智能;超清视频;信创;算力概念,24.00308750409948,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-07-31,000063.SZ,002410.SZ,CMIN-CN:000063.SZ,CMIN-CN:002410.SZ,same_cn_concept_topk_idf,3,BK0554;BK0662;BK0800,物联网;在线教育;人工智能,8.264956789244671,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-07-31,000063.SZ,002415.SZ,CMIN-CN:000063.SZ,CMIN-CN:002415.SZ,same_cn_concept_topk_idf,7,BK0554;BK0579;BK0628;BK0800;BK0859;BK0860;BK1660,物联网;云计算;智慧城市;人工智能;超清视频;边缘计算;光纤概念,21.91741541266901,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-07-31,000063.SZ,002475.SZ,CMIN-CN:000063.SZ,CMIN-CN:002475.SZ,same_cn_concept_topk_idf,8,BK0549;BK0641;BK0714;BK0893;BK0922;BK0960;BK1646;BK1650,深圳特区;智能穿戴;5G概念;无线耳机;数据中心;无线充电;消费电子概念;通信技术,23.4174274279444,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-07-31,000063.SZ,002841.SZ,CMIN-CN:000063.SZ,CMIN-CN:002841.SZ,same_cn_concept_topk_idf,5,BK0641;BK0662;BK0800;BK0859;BK1646,智能穿戴;在线教育;人工智能;超清视频;消费电子概念,14.472887085135833,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-07-31,000063.SZ,300408.SZ,CMIN-CN:000063.SZ,CMIN-CN:300408.SZ,same_cn_concept_topk_idf,4,BK0641;BK0714;BK1650;BK1660,智能穿戴;5G概念;通信技术;光纤概念,12.424228841452841,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-07-31,000063.SZ,300628.SZ,CMIN-CN:000063.SZ,CMIN-CN:300628.SZ,same_cn_concept_topk_idf,2,BK0859;BK1104,超清视频;信创,6.351031139531836,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-07-31,000063.SZ,300866.SZ,CMIN-CN:000063.SZ,CMIN-CN:300866.SZ,same_cn_concept_topk_idf,5,BK0800;BK0891;BK0893;BK0960;BK1646,人工智能;国产芯片;无线耳机;无线充电;消费电子概念,13.759120617373151,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-07-31,000063.SZ,600050.SH,CMIN-CN:000063.SZ,CMIN-CN:600050.SH,same_cn_concept_topk_idf,10,BK0554;BK0710;BK0714;BK0859;BK0897;BK0921;BK0922;BK0964;BK1134;BK1650,物联网;量子科技;5G概念;超清视频;IPv6;卫星互联网;数据中心;6G概念;算力概念;通信技术,33.8783073162343,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-07-31,000063.SZ,600383.SH,CMIN-CN:000063.SZ,CMIN-CN:600383.SH,same_cn_concept_topk_idf,1,BK0549,深圳特区,2.3682390632154826,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-07-31,000063.SZ,600845.SH,CMIN-CN:000063.SZ,CMIN-CN:600845.SH,same_cn_concept_topk_idf,5,BK0579;BK0832;BK0859;BK0860;BK0922,云计算;工业互联;超清视频;边缘计算;数据中心,15.693010279574338,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-07-31,000063.SZ,601138.SH,CMIN-CN:000063.SZ,CMIN-CN:601138.SH,same_cn_concept_topk_idf,7,BK0549;BK0554;BK0579;BK0714;BK0800;BK0832;BK1134,深圳特区;物联网;云计算;5G概念;人工智能;工业互联;算力概念,18.735895374344576,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-07-31,000063.SZ,601728.SH,CMIN-CN:000063.SZ,CMIN-CN:601728.SH,same_cn_concept_topk_idf,10,BK0579;BK0655;BK0710;BK0714;BK0800;BK0860;BK0921;BK0922;BK1134;BK1650,云计算;网络安全;量子科技;5G概念;人工智能;边缘计算;卫星互联网;数据中心;算力概念;通信技术,31.34925088183337,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2021-07-31,000063.SZ,603019.SH,CMIN-CN:000063.SZ,CMIN-CN:603019.SH,same_cn_concept_topk_idf,9,BK0579;BK0628;BK0655;BK0800;BK0860;BK0891;BK0922;BK1104;BK1134,云计算;智慧城市;网络安全;人工智能;边缘计算;国产芯片;数据中心;信创;算力概念,27.133466619361858,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
