date,canonical_stock_id,ticker,stock_code,stock_name,exchange,classification_standard,classification_version,industry_category,industry_level_1,industry_level_2,industry_level_3,industry_level_4,industry_code,change_date,source,record_status
2021-07-31,CMIN-CN:600028.SH,600028.SH,600028,中国石化,SH,申银万国行业分类标准,SW2014,石油石化,石油石化,炼化及贸易,炼油化工,炼油化工,S750301,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:601857.SH,601857.SH,601857,中国石油,SH,申银万国行业分类标准,SW2014,石油石化,石油石化,炼化及贸易,炼油化工,炼油化工,S750301,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:601088.SH,601088.SH,601088,中国神华,SH,申银万国行业分类标准,SW2014,煤炭,煤炭,煤炭开采,动力煤,动力煤,S740101,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:600050.SH,600050.SH,600050,中国联通,SH,申银万国行业分类标准,SW2014,通信,通信,通信服务,电信运营商,电信运营商,S730102,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:601868.SH,601868.SH,601868,中国能建,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2021-07-31,CMIN-CN:600150.SH,600150.SH,600150,中国船舶,SH,申银万国行业分类标准,SW2014,国防军工,国防军工,航海装备Ⅱ,航海装备Ⅲ,航海装备Ⅲ,S650401,2008-06-02,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:688009.SH,688009.SH,688009,中国通号,SH,申银万国行业分类标准,SW2014,机械设备,机械设备,轨交设备Ⅱ,轨交设备Ⅲ,轨交设备Ⅲ,S640501,2019-07-02,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:601989.SH,601989.SH,601989,中国重工,SH,申银万国行业分类标准,SW2014,,国防军工,船舶制造,船舶制造,,650401,2014-01-01,https://money.finance.sina.com.cn/corp/go.php/vCI_CorpOtherInfo/stockid/601989.phtml;https://www.weistock.com/docs/Financial/notes/%E7%94%B3%E4%B8%87%E5%88%86%E7%B1%BB.html,external_imputed_cninfo_missing_sw2014
2021-07-31,CMIN-CN:601186.SH,601186.SH,601186,中国铁建,SH,申银万国行业分类标准,SW2014,建筑装饰,建筑装饰,基础建设,基建市政工程,基建市政工程,S620306,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:601600.SH,601600.SH,601600,中国铝业,SH,申银万国行业分类标准,SW2014,有色金属,有色金属,工业金属,铝,铝,S240301,2008-06-02,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:601881.SH,601881.SH,601881,中国银河,SH,申银万国行业分类标准,SW2014,非银金融,非银金融,证券Ⅱ,证券Ⅲ,证券Ⅲ,S490101,2016-12-26,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:601988.SH,601988.SH,601988,中国银行,SH,申银万国行业分类标准,SW2014,银行,银行,国有大型银行Ⅱ,国有大型银行Ⅲ,国有大型银行Ⅲ,S480201,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:000066.SZ,000066.SZ,000066,中国长城,SZ,申银万国行业分类标准,SW2014,计算机,计算机,计算机设备,其他计算机设备,其他计算机设备,S710103,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:688012.SH,688012.SH,688012,中微公司,SH,申银万国行业分类标准,SW2014,电子,电子,半导体,半导体设备,半导体设备,S270108,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:600918.SH,600918.SH,600918,中泰证券,SH,申银万国行业分类标准,SW2014,非银金融,非银金融,证券Ⅱ,证券Ⅲ,证券Ⅲ,S490101,2020-04-21,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:601808.SH,601808.SH,601808,中海油服,SH,申银万国行业分类标准,SW2014,石油石化,石油石化,油服工程,油田服务,油田服务,S750201,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:600872.SH,600872.SH,600872,中炬高新,SH,申银万国行业分类标准,SW2014,食品饮料,食品饮料,调味发酵品Ⅱ,调味发酵品Ⅲ,调味发酵品Ⅲ,S340901,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:601898.SH,601898.SH,601898,中煤能源,SH,申银万国行业分类标准,SW2014,煤炭,煤炭,煤炭开采,动力煤,动力煤,S740101,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:002129.SZ,002129.SZ,002129,中环股份,SZ,申银万国行业分类标准,SW2014,电力设备,电力设备,光伏设备,硅料硅片,硅料硅片,S630501,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:603019.SH,603019.SH,603019,中科曙光,SH,申银万国行业分类标准,SW2014,计算机,计算机,计算机设备,其他计算机设备,其他计算机设备,S710103,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:000157.SZ,000157.SZ,000157,中联重科,SZ,申银万国行业分类标准,SW2014,机械设备,机械设备,工程机械,工程机械整机,工程机械整机,S640601,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:002179.SZ,002179.SZ,002179,中航光电,SZ,申银万国行业分类标准,SW2014,国防军工,国防军工,军工电子Ⅱ,军工电子Ⅲ,军工电子Ⅲ,S650501,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:600760.SH,600760.SH,600760,中航沈飞,SH,申银万国行业分类标准,SW2014,国防军工,国防军工,航空装备Ⅱ,航空装备Ⅲ,航空装备Ⅲ,S650201,2018-07-13,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:000768.SZ,000768.SZ,000768,中航西飞,SZ,申银万国行业分类标准,SW2014,国防军工,国防军工,航空装备Ⅱ,航空装备Ⅲ,航空装备Ⅲ,S650201,2014-01-01,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:688981.SH,688981.SH,688981,中芯国际,SH,申银万国行业分类标准,SW2014,电子,电子,半导体,集成电路制造,集成电路制造,S270106,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:601919.SH,601919.SH,601919,中远海控,SH,申银万国行业分类标准,SW2014,交通运输,交通运输,航运港口,航运,航运,S421101,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:601995.SH,601995.SH,601995,中金公司,SH,申银万国行业分类标准,SW2014,非银金融,非银金融,证券Ⅱ,证券Ⅲ,证券Ⅲ,S490101,2020-10-12,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:600489.SH,600489.SH,600489,中金黄金,SH,申银万国行业分类标准,SW2014,有色金属,有色金属,贵金属,黄金,黄金,S240401,2008-06-02,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:601696.SH,601696.SH,601696,中银证券,SH,申银万国行业分类标准,SW2014,非银金融,非银金融,证券Ⅱ,证券Ⅲ,证券Ⅲ,S490101,2020-01-31,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:300003.SZ,300003.SZ,300003,乐普医疗,SZ,申银万国行业分类标准,SW2014,医药生物,医药生物,医疗器械,医疗耗材,医疗耗材,S370503,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:000538.SZ,000538.SZ,000538,云南白药,SZ,申银万国行业分类标准,SW2014,医药生物,医药生物,中药Ⅱ,中药Ⅲ,中药Ⅲ,S370201,1993-12-15,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:000858.SZ,000858.SZ,000858,五粮液,SZ,申银万国行业分类标准,SW2014,食品饮料,食品饮料,白酒Ⅱ,白酒Ⅲ,白酒Ⅲ,S340501,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:601328.SH,601328.SH,601328,交通银行,SH,申银万国行业分类标准,SW2014,银行,银行,国有大型银行Ⅱ,国有大型银行Ⅲ,国有大型银行Ⅲ,S480201,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:000725.SZ,000725.SZ,000725,京东方A,SZ,申银万国行业分类标准,SW2014,电子,电子,光学光电子,面板,面板,S270301,2001-01-12,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:601816.SH,601816.SH,601816,京沪高铁,SH,申银万国行业分类标准,SW2014,交通运输,交通运输,铁路公路,铁路运输,铁路运输,S420903,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:600079.SH,600079.SH,600079,人福医药,SH,申银万国行业分类标准,SW2014,医药生物,医药生物,化学制药,化学制剂,化学制剂,S370102,2011-01-10,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:300014.SZ,300014.SZ,300014,亿纬锂能,SZ,申银万国行业分类标准,SW2014,电力设备,电力设备,电池,锂电池,锂电池,S630701,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:300628.SZ,300628.SZ,300628,亿联网络,SZ,申银万国行业分类标准,SW2014,通信,通信,通信设备,通信终端及配件,通信终端及配件,S730206,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:603369.SH,603369.SH,603369,今世缘,SH,申银万国行业分类标准,SW2014,食品饮料,食品饮料,白酒Ⅱ,白酒Ⅲ,白酒Ⅲ,S340501,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:600887.SH,600887.SH,600887,伊利股份,SH,申银万国行业分类标准,SW2014,食品饮料,食品饮料,饮料乳品,乳品,乳品,S340702,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:688036.SH,688036.SH,688036,传音控股,SH,申银万国行业分类标准,SW2014,电子,电子,消费电子,品牌消费电子,品牌消费电子,S270503,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:600048.SH,600048.SH,600048,保利发展,SH,申银万国行业分类标准,SW2014,房地产,房地产,房地产开发,住宅开发,住宅开发,S430101,2006-07-11,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:300529.SZ,300529.SZ,300529,健帆生物,SZ,申银万国行业分类标准,SW2014,医药生物,医药生物,医疗器械,医疗耗材,医疗耗材,S370503,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:603986.SH,603986.SH,603986,兆易创新,SH,申银万国行业分类标准,SW2014,电子,电子,半导体,数字芯片设计,数字芯片设计,S270104,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:300450.SZ,300450.SZ,300450,先导智能,SZ,申银万国行业分类标准,SW2014,电力设备,电力设备,电池,锂电专用设备,锂电专用设备,S630703,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:601788.SH,601788.SH,601788,光大证券,SH,申银万国行业分类标准,SW2014,非银金融,非银金融,证券Ⅱ,证券Ⅲ,证券Ⅲ,S490101,2009-07-28,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:601818.SH,601818.SH,601818,光大银行,SH,申银万国行业分类标准,SW2014,银行,银行,股份制银行Ⅱ,股份制银行Ⅲ,股份制银行Ⅲ,S480301,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:603195.SH,603195.SH,603195,公牛集团,SH,申银万国行业分类标准,SW2014,轻工制造,轻工制造,家居用品,其他家居用品,其他家居用品,S360311,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:601377.SH,601377.SH,601377,兴业证券,SH,申银万国行业分类标准,SW2014,非银金融,非银金融,证券Ⅱ,证券Ⅲ,证券Ⅲ,S490101,2010-09-20,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:601166.SH,601166.SH,601166,兴业银行,SH,申银万国行业分类标准,SW2014,银行,银行,股份制银行Ⅱ,股份制银行Ⅲ,股份制银行Ⅲ,S480301,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:601288.SH,601288.SH,601288,农业银行,SH,申银万国行业分类标准,SW2014,银行,银行,国有大型银行Ⅱ,国有大型银行Ⅲ,国有大型银行Ⅲ,S480201,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:002821.SZ,002821.SZ,002821,凯莱英,SZ,申银万国行业分类标准,SW2014,医药生物,医药生物,医疗服务,医疗研发外包,医疗研发外包,S370603,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:002027.SZ,002027.SZ,002027,分众传媒,SZ,申银万国行业分类标准,SW2014,传媒,传媒,广告营销,广告媒体,广告媒体,S720502,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:600010.SH,600010.SH,600010,包钢股份,SH,申银万国行业分类标准,SW2014,钢铁,钢铁,普钢,板材,板材,S230402,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:601169.SH,601169.SH,601169,北京银行,SH,申银万国行业分类标准,SW2014,银行,银行,城商行Ⅱ,城商行Ⅲ,城商行Ⅲ,S480401,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:000786.SZ,000786.SZ,000786,北新建材,SZ,申银万国行业分类标准,SW2014,建筑材料,建筑材料,装修建材,其他建材,其他建材,S610303,2008-06-02,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:002371.SZ,002371.SZ,002371,北方华创,SZ,申银万国行业分类标准,SW2014,电子,电子,半导体,半导体设备,半导体设备,S270108,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:600111.SH,600111.SH,600111,北方稀土,SH,申银万国行业分类标准,SW2014,有色金属,有色金属,小金属,稀土,稀土,S240501,2014-01-01,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:000963.SZ,000963.SZ,000963,华东医药,SZ,申银万国行业分类标准,SW2014,医药生物,医药生物,化学制药,化学制剂,化学制剂,S370102,2019-07-08,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:000069.SZ,000069.SZ,000069,华侨城A,SZ,申银万国行业分类标准,SW2014,房地产,房地产,房地产开发,商业地产,商业地产,S430102,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:002007.SZ,002007.SZ,002007,华兰生物,SZ,申银万国行业分类标准,SW2014,医药生物,医药生物,生物制品,血液制品,血液制品,S370302,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:603799.SH,603799.SH,603799,华友钴业,SH,申银万国行业分类标准,SW2014,有色金属,有色金属,能源金属,钴,钴,S240601,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:600741.SH,600741.SH,600741,华域汽车,SH,申银万国行业分类标准,SW2014,汽车,汽车,汽车零部件,车身附件及饰件,车身附件及饰件,S280202,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:600015.SH,600015.SH,600015,华夏银行,SH,申银万国行业分类标准,SW2014,银行,银行,股份制银行Ⅱ,股份制银行Ⅲ,股份制银行Ⅲ,S480301,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:300676.SZ,300676.SZ,300676,华大基因,SZ,申银万国行业分类标准,SW2014,医药生物,医药生物,医疗器械,体外诊断,体外诊断,S370504,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:002064.SZ,002064.SZ,002064,华峰化学,SZ,申银万国行业分类标准,SW2014,基础化工,基础化工,化学纤维,氨纶,氨纶,S220405,2008-01-02,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:601688.SH,601688.SH,601688,华泰证券,SH,申银万国行业分类标准,SW2014,非银金融,非银金融,证券Ⅱ,证券Ⅲ,证券Ⅲ,S490101,2010-02-03,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:688396.SH,688396.SH,688396,华润微,SH,申银万国行业分类标准,SW2014,电子,电子,半导体,集成电路制造,集成电路制造,S270106,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:688363.SH,688363.SH,688363,华熙生物,SH,申银万国行业分类标准,SW2014,美容护理,美容护理,医疗美容,医美耗材,医美耗材,S770301,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:600011.SH,600011.SH,600011,华能国际,SH,申银万国行业分类标准,SW2014,公用事业,公用事业,电力,火力发电,火力发电,S410101,2001-12-06,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:600025.SH,600025.SH,600025,华能水电,SH,申银万国行业分类标准,SW2014,公用事业,公用事业,电力,水力发电,水力发电,S410102,2017-11-06,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:600426.SH,600426.SH,600426,华鲁恒升,SH,申银万国行业分类标准,SW2014,基础化工,基础化工,化学原料,煤化工,煤化工,S220205,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:300782.SZ,300782.SZ,300782,卓胜微,SZ,申银万国行业分类标准,SW2014,电子,电子,半导体,模拟芯片设计,模拟芯片设计,S270105,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:601990.SH,601990.SH,601990,南京证券,SH,申银万国行业分类标准,SW2014,非银金融,非银金融,证券Ⅱ,证券Ⅲ,证券Ⅲ,S490101,2018-05-02,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:601009.SH,601009.SH,601009,南京银行,SH,申银万国行业分类标准,SW2014,银行,银行,城商行Ⅱ,城商行Ⅲ,城商行Ⅲ,S480401,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2021-07-31,CMIN-CN:600029.SH,600029.SH,600029,南方航空,SH,申银万国行业分类标准,SW2014,交通运输,交通运输,航空机场,航空运输,航空运输,S421001,2021-07-30,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
